gene_id	pathway
TRINITY_DN1830_c0_g1	map04728
TRINITY_DN1915_c0_g1	map04728
TRINITY_DN2384_c0_g1	map04728
TRINITY_DN244_c0_g1	map04728
TRINITY_DN3029_c0_g1	map04728
TRINITY_DN3178_c0_g1	map04728
TRINITY_DN33_c1_g1	map04728
TRINITY_DN3776_c0_g1	map04728
TRINITY_DN3821_c0_g1	map04728
TRINITY_DN4060_c0_g1	map04728
TRINITY_DN4682_c1_g1	map04728
TRINITY_DN566_c0_g1	map04728
TRINITY_DN5920_c0_g1	map04728
TRINITY_DN6381_c0_g1	map04728
TRINITY_DN871_c0_g1	map04728
TRINITY_DN9266_c0_g1	map04728
TRINITY_DN932_c0_g1	map04728
TRINITY_DN962_c0_g1	map04728
TRINITY_DN96_c0_g2	map04728
TRINITY_DN1029_c0_g1	map04730
TRINITY_DN1324_c0_g1	map04730
TRINITY_DN1465_c0_g1	map04730
TRINITY_DN244_c0_g1	map04730
TRINITY_DN2543_c0_g1	map04730
TRINITY_DN2648_c0_g1	map04730
TRINITY_DN33_c1_g1	map04730
TRINITY_DN3776_c0_g1	map04730
TRINITY_DN3882_c0_g1	map04730
TRINITY_DN566_c0_g1	map04730
TRINITY_DN932_c0_g1	map04730
TRINITY_DN1052_c0_g1	map04740
TRINITY_DN14519_c0_g1	map04740
TRINITY_DN871_c0_g1	map04740
TRINITY_DN962_c0_g1	map04740
TRINITY_DN1390_c0_g1	map04742
TRINITY_DN1510_c0_g1	map04742
TRINITY_DN1533_c0_g1	map04742
TRINITY_DN238_c0_g1	map04742
TRINITY_DN2444_c1_g1	map04742
TRINITY_DN3661_c0_g1	map04742
TRINITY_DN804_c1_g1	map04742
TRINITY_DN871_c0_g1	map04742
TRINITY_DN962_c0_g1	map04742
TRINITY_DN1052_c0_g1	map04744
TRINITY_DN14519_c0_g1	map04744
TRINITY_DN1052_c0_g1	map04745
TRINITY_DN1324_c0_g1	map04745
TRINITY_DN1375_c0_g1	map04745
TRINITY_DN577_c0_g1	map04745
TRINITY_DN1052_c0_g1	map04750
TRINITY_DN1324_c0_g1	map04750
TRINITY_DN1465_c0_g1	map04750
TRINITY_DN3821_c0_g1	map04750
TRINITY_DN3882_c0_g1	map04750
TRINITY_DN5920_c0_g1	map04750
TRINITY_DN871_c0_g1	map04750
TRINITY_DN962_c0_g1	map04750
TRINITY_DN96_c0_g2	map04750
TRINITY_DN1018_c0_g1	map04810
TRINITY_DN1029_c0_g1	map04810
TRINITY_DN12262_c0_g1	map04810
TRINITY_DN1330_c0_g1	map04810
TRINITY_DN1375_c0_g1	map04810
TRINITY_DN14007_c0_g1	map04810
TRINITY_DN15850_c0_g1	map04810
TRINITY_DN1661_c0_g1	map04810
TRINITY_DN2333_c0_g1	map04810
TRINITY_DN2369_c0_g1	map04810
TRINITY_DN2543_c0_g1	map04810
TRINITY_DN254_c0_g1	map04810
TRINITY_DN2626_c0_g1	map04810
TRINITY_DN2648_c0_g1	map04810
TRINITY_DN286_c0_g1	map04810
TRINITY_DN2922_c0_g1	map04810
TRINITY_DN3002_c0_g1	map04810
TRINITY_DN3243_c0_g1	map04810
TRINITY_DN3269_c0_g1	map04810
TRINITY_DN359_c0_g1	map04810
TRINITY_DN3670_c0_g1	map04810
TRINITY_DN3906_c0_g1	map04810
TRINITY_DN39_c0_g1	map04810
TRINITY_DN39_c0_g2	map04810
TRINITY_DN4023_c0_g1	map04810
TRINITY_DN4268_c0_g1	map04810
TRINITY_DN4401_c0_g1	map04810
TRINITY_DN481_c0_g1	map04810
TRINITY_DN4_c0_g1	map04810
TRINITY_DN577_c0_g1	map04810
TRINITY_DN5920_c0_g1	map04810
TRINITY_DN701_c2_g1	map04810
TRINITY_DN9244_c0_g1	map04810
TRINITY_DN930_c0_g1	map04810
TRINITY_DN96_c0_g2	map04810
TRINITY_DN977_c0_g1	map04810
TRINITY_DN1018_c0_g1	map04910
TRINITY_DN1029_c0_g1	map04910
TRINITY_DN1052_c0_g1	map04910
TRINITY_DN10703_c1_g1	map04910
TRINITY_DN1079_c0_g1	map04910
TRINITY_DN12303_c0_g1	map04910
TRINITY_DN1359_c0_g1	map04910
TRINITY_DN1387_c0_g1	map04910
TRINITY_DN14009_c0_g1	map04910
TRINITY_DN1449_c0_g1	map04910
TRINITY_DN1772_c0_g1	map04910
TRINITY_DN1837_c0_g1	map04910
TRINITY_DN1838_c0_g1	map04910
TRINITY_DN1941_c0_g1	map04910
TRINITY_DN227_c0_g1	map04910
TRINITY_DN2349_c0_g1	map04910
TRINITY_DN2543_c0_g1	map04910
TRINITY_DN2648_c0_g1	map04910
TRINITY_DN3029_c0_g1	map04910
TRINITY_DN3119_c0_g1	map04910
TRINITY_DN352_c0_g1	map04910
TRINITY_DN4556_c0_g1	map04910
TRINITY_DN481_c0_g1	map04910
TRINITY_DN495_c0_g1	map04910
TRINITY_DN532_c0_g1	map04910
TRINITY_DN5563_c0_g1	map04910
TRINITY_DN5920_c0_g1	map04910
TRINITY_DN8690_c0_g1	map04910
TRINITY_DN871_c0_g1	map04910
TRINITY_DN962_c0_g1	map04910
TRINITY_DN96_c0_g2	map04910
TRINITY_DN9_c0_g2	map04910
TRINITY_DN1008_c0_g1	map04911
TRINITY_DN1324_c0_g1	map04911
TRINITY_DN14012_c0_g1	map04911
TRINITY_DN16131_c0_g1	map04911
TRINITY_DN4486_c0_g1	map04911
TRINITY_DN6381_c0_g1	map04911
TRINITY_DN828_c0_g2	map04911
TRINITY_DN871_c0_g1	map04911
TRINITY_DN9266_c0_g1	map04911
TRINITY_DN962_c0_g1	map04911
TRINITY_DN1018_c0_g1	map04912
TRINITY_DN1029_c0_g1	map04912
TRINITY_DN1052_c0_g1	map04912
TRINITY_DN1324_c0_g1	map04912
TRINITY_DN1465_c0_g1	map04912
TRINITY_DN1766_c0_g1	map04912
TRINITY_DN248_c0_g1	map04912
TRINITY_DN2543_c0_g1	map04912
TRINITY_DN2648_c0_g1	map04912
TRINITY_DN3821_c0_g1	map04912
TRINITY_DN3882_c0_g1	map04912
TRINITY_DN481_c0_g1	map04912
TRINITY_DN871_c0_g1	map04912
TRINITY_DN898_c0_g1	map04912
TRINITY_DN910_c0_g1	map04912
TRINITY_DN9266_c0_g1	map04912
TRINITY_DN962_c0_g1	map04912
TRINITY_DN977_c0_g1	map04912
TRINITY_DN1465_c0_g1	map04913
TRINITY_DN1928_c0_g1	map04913
TRINITY_DN3882_c0_g1	map04913
TRINITY_DN871_c0_g1	map04913
TRINITY_DN962_c0_g1	map04913
TRINITY_DN1029_c0_g1	map04914
TRINITY_DN11096_c0_g1	map04914
TRINITY_DN13575_c0_g1	map04914
TRINITY_DN1361_c1_g1	map04914
TRINITY_DN14024_c0_g1	map04914
TRINITY_DN1476_c0_g1	map04914
TRINITY_DN16094_c0_g1	map04914
TRINITY_DN1902_c0_g1	map04914
TRINITY_DN2324_c0_g1	map04914
TRINITY_DN2543_c0_g1	map04914
TRINITY_DN2648_c0_g1	map04914
TRINITY_DN2706_c0_g1	map04914
TRINITY_DN2743_c0_g1	map04914
TRINITY_DN2803_c0_g1	map04914
TRINITY_DN3270_c0_g1	map04914
TRINITY_DN33_c1_g1	map04914
TRINITY_DN3494_c0_g1	map04914
TRINITY_DN3558_c0_g1	map04914
TRINITY_DN3821_c0_g1	map04914
TRINITY_DN4502_c0_g1	map04914
TRINITY_DN4797_c0_g1	map04914
TRINITY_DN566_c0_g1	map04914
TRINITY_DN871_c0_g1	map04914
TRINITY_DN932_c0_g1	map04914
TRINITY_DN962_c0_g1	map04914
TRINITY_DN1008_c0_g1	map04915
TRINITY_DN1018_c0_g1	map04915
TRINITY_DN1029_c0_g1	map04915
TRINITY_DN1052_c0_g1	map04915
TRINITY_DN14012_c0_g1	map04915
TRINITY_DN16131_c0_g1	map04915
TRINITY_DN2543_c0_g1	map04915
TRINITY_DN2648_c0_g1	map04915
TRINITY_DN33_c1_g1	map04915
TRINITY_DN4797_c0_g1	map04915
TRINITY_DN481_c0_g1	map04915
TRINITY_DN566_c0_g1	map04915
TRINITY_DN6381_c0_g1	map04915
TRINITY_DN6594_c0_g1	map04915
TRINITY_DN6594_c0_g3	map04915
TRINITY_DN871_c0_g1	map04915
TRINITY_DN8875_c0_g1	map04915
TRINITY_DN9266_c0_g1	map04915
TRINITY_DN932_c0_g1	map04915
TRINITY_DN962_c0_g1	map04915
TRINITY_DN1004_c0_g1	map04916
TRINITY_DN1029_c0_g1	map04916
TRINITY_DN10432_c0_g1	map04916
TRINITY_DN1052_c0_g1	map04916
TRINITY_DN1324_c0_g1	map04916
TRINITY_DN13307_c0_g1	map04916
TRINITY_DN14902_c0_g1	map04916
TRINITY_DN16144_c0_g1	map04916
TRINITY_DN16190_c0_g1	map04916
TRINITY_DN17106_c0_g1	map04916
TRINITY_DN17664_c0_g1	map04916
TRINITY_DN18022_c0_g1	map04916
TRINITY_DN18444_c0_g1	map04916
TRINITY_DN19050_c0_g1	map04916
TRINITY_DN2543_c0_g1	map04916
TRINITY_DN2648_c0_g1	map04916
TRINITY_DN3029_c0_g1	map04916
TRINITY_DN33_c1_g1	map04916
TRINITY_DN4916_c0_g1	map04916
TRINITY_DN566_c0_g1	map04916
TRINITY_DN7509_c0_g1	map04916
TRINITY_DN8248_c0_g1	map04916
TRINITY_DN871_c0_g1	map04916
TRINITY_DN932_c0_g1	map04916
TRINITY_DN962_c0_g1	map04916
TRINITY_DN1018_c0_g1	map04917
TRINITY_DN1029_c0_g1	map04917
TRINITY_DN243_c0_g1	map04917
TRINITY_DN2543_c0_g1	map04917
TRINITY_DN2648_c0_g1	map04917
TRINITY_DN3029_c0_g1	map04917
TRINITY_DN3821_c0_g1	map04917
TRINITY_DN481_c0_g1	map04917
TRINITY_DN1008_c0_g1	map04918
TRINITY_DN1125_c0_g1	map04918
TRINITY_DN12388_c0_g1	map04918
TRINITY_DN1324_c0_g1	map04918
TRINITY_DN14012_c0_g1	map04918
TRINITY_DN16131_c0_g1	map04918
TRINITY_DN2151_c0_g1	map04918
TRINITY_DN4486_c0_g1	map04918
TRINITY_DN4569_c0_g1	map04918
TRINITY_DN6381_c0_g1	map04918
TRINITY_DN6594_c0_g2	map04918
TRINITY_DN828_c0_g2	map04918
TRINITY_DN8510_c0_g1	map04918
TRINITY_DN871_c0_g1	map04918
TRINITY_DN9266_c0_g1	map04918
TRINITY_DN962_c0_g1	map04918
TRINITY_DN1029_c0_g1	map04919
TRINITY_DN1222_c0_g1	map04919
TRINITY_DN12251_c0_g1	map04919
TRINITY_DN12698_c1_g1	map04919
TRINITY_DN1324_c0_g1	map04919
TRINITY_DN1375_c0_g1	map04919
TRINITY_DN1474_c0_g1	map04919
TRINITY_DN15788_c0_g1	map04919
TRINITY_DN16277_c0_g1	map04919
TRINITY_DN1772_c0_g1	map04919
TRINITY_DN1838_c0_g1	map04919
TRINITY_DN1941_c0_g1	map04919
TRINITY_DN2543_c0_g1	map04919
TRINITY_DN2648_c0_g1	map04919
TRINITY_DN3029_c0_g1	map04919
TRINITY_DN3622_c0_g1	map04919
TRINITY_DN4486_c0_g1	map04919
TRINITY_DN4556_c0_g1	map04919
TRINITY_DN4751_c0_g1	map04919
TRINITY_DN5491_c0_g1	map04919
TRINITY_DN577_c0_g1	map04919
TRINITY_DN828_c0_g2	map04919
TRINITY_DN871_c0_g1	map04919
TRINITY_DN8872_c0_g1	map04919
TRINITY_DN945_c0_g1	map04919
TRINITY_DN962_c0_g1	map04919
TRINITY_DN1079_c0_g1	map04920
TRINITY_DN1416_c0_g1	map04920
TRINITY_DN1837_c0_g1	map04920
TRINITY_DN2051_c0_g1	map04920
TRINITY_DN2800_c0_g1	map04920
TRINITY_DN3823_c0_g2	map04920
TRINITY_DN4556_c0_g1	map04920
TRINITY_DN4895_c0_g1	map04920
TRINITY_DN661_c0_g1	map04920
TRINITY_DN8990_c0_g1	map04920
TRINITY_DN1029_c0_g1	map04921
TRINITY_DN1052_c0_g1	map04921
TRINITY_DN1079_c0_g1	map04921
TRINITY_DN1324_c0_g1	map04921
TRINITY_DN1375_c0_g1	map04921
TRINITY_DN1398_c0_g1	map04921
TRINITY_DN1465_c0_g1	map04921
TRINITY_DN16080_c0_g1	map04921
TRINITY_DN1837_c0_g1	map04921
TRINITY_DN1928_c0_g1	map04921
TRINITY_DN2051_c0_g1	map04921
TRINITY_DN2543_c0_g1	map04921
TRINITY_DN2648_c0_g1	map04921
TRINITY_DN2705_c0_g1	map04921
TRINITY_DN3178_c0_g1	map04921
TRINITY_DN3184_c0_g1	map04921
TRINITY_DN3243_c0_g1	map04921
TRINITY_DN33_c1_g1	map04921
TRINITY_DN3823_c0_g2	map04921
TRINITY_DN3882_c0_g1	map04921
TRINITY_DN4401_c0_g1	map04921
TRINITY_DN566_c0_g1	map04921
TRINITY_DN577_c0_g1	map04921
TRINITY_DN5920_c0_g1	map04921
TRINITY_DN871_c0_g1	map04921
TRINITY_DN898_c0_g1	map04921
TRINITY_DN932_c0_g1	map04921
TRINITY_DN9412_c0_g1	map04921
TRINITY_DN962_c0_g1	map04921
TRINITY_DN96_c0_g2	map04921
TRINITY_DN1008_c0_g1	map04922
TRINITY_DN1052_c0_g1	map04922
TRINITY_DN1079_c0_g1	map04922
TRINITY_DN1359_c0_g1	map04922
TRINITY_DN1387_c0_g1	map04922
TRINITY_DN14012_c0_g1	map04922
TRINITY_DN1435_c0_g1	map04922
TRINITY_DN16131_c0_g1	map04922
TRINITY_DN1837_c0_g1	map04922
TRINITY_DN183_c0_g1	map04922
TRINITY_DN3101_c0_g1	map04922
TRINITY_DN3178_c0_g1	map04922
TRINITY_DN3184_c0_g1	map04922
TRINITY_DN4369_c0_g1	map04922
TRINITY_DN6381_c0_g1	map04922
TRINITY_DN663_c0_g1	map04922
TRINITY_DN8690_c0_g1	map04922
TRINITY_DN871_c0_g1	map04922
TRINITY_DN9266_c0_g1	map04922
TRINITY_DN937_c0_g1	map04922
TRINITY_DN962_c0_g1	map04922
TRINITY_DN17749_c0_g1	map04923
TRINITY_DN1928_c0_g1	map04923
TRINITY_DN33_c1_g1	map04923
TRINITY_DN566_c0_g1	map04923
TRINITY_DN871_c0_g1	map04923
TRINITY_DN932_c0_g1	map04923
TRINITY_DN962_c0_g1	map04923
TRINITY_DN1052_c0_g1	map04924
TRINITY_DN3178_c0_g1	map04924
TRINITY_DN3184_c0_g1	map04924
TRINITY_DN33_c1_g1	map04924
TRINITY_DN566_c0_g1	map04924
TRINITY_DN871_c0_g1	map04924
TRINITY_DN932_c0_g1	map04924
TRINITY_DN962_c0_g1	map04924
TRINITY_DN1008_c0_g1	map04925
TRINITY_DN1052_c0_g1	map04925
TRINITY_DN1324_c0_g1	map04925
TRINITY_DN1398_c0_g1	map04925
TRINITY_DN14012_c0_g1	map04925
TRINITY_DN16080_c0_g1	map04925
TRINITY_DN16131_c0_g1	map04925
TRINITY_DN4486_c0_g1	map04925
TRINITY_DN6381_c0_g1	map04925
TRINITY_DN828_c0_g2	map04925
TRINITY_DN871_c0_g1	map04925
TRINITY_DN9266_c0_g1	map04925
TRINITY_DN9412_c0_g1	map04925
TRINITY_DN962_c0_g1	map04925
TRINITY_DN1008_c0_g1	map04926
TRINITY_DN1018_c0_g1	map04926
TRINITY_DN1029_c0_g1	map04926
TRINITY_DN1324_c0_g1	map04926
TRINITY_DN14012_c0_g1	map04926
TRINITY_DN14301_c0_g1	map04926
TRINITY_DN14519_c0_g1	map04926
TRINITY_DN16131_c0_g1	map04926
TRINITY_DN2543_c0_g1	map04926
TRINITY_DN2648_c0_g1	map04926
TRINITY_DN33_c1_g1	map04926
TRINITY_DN3821_c0_g1	map04926
TRINITY_DN481_c0_g1	map04926
TRINITY_DN566_c0_g1	map04926
TRINITY_DN6381_c0_g1	map04926
TRINITY_DN871_c0_g1	map04926
TRINITY_DN9266_c0_g1	map04926
TRINITY_DN932_c0_g1	map04926
TRINITY_DN962_c0_g1	map04926
TRINITY_DN1008_c0_g1	map04927
TRINITY_DN14012_c0_g1	map04927
TRINITY_DN16131_c0_g1	map04927
TRINITY_DN6381_c0_g1	map04927
TRINITY_DN871_c0_g1	map04927
TRINITY_DN9266_c0_g1	map04927
TRINITY_DN962_c0_g1	map04927
TRINITY_DN1324_c0_g1	map04930
TRINITY_DN183_c0_g1	map04930
TRINITY_DN2349_c0_g1	map04930
TRINITY_DN2543_c0_g1	map04930
TRINITY_DN352_c0_g1	map04930
TRINITY_DN4556_c0_g1	map04930
TRINITY_DN5563_c0_g1	map04930
TRINITY_DN9_c0_g2	map04930
TRINITY_DN1008_c0_g1	map04931
TRINITY_DN1079_c0_g1	map04931
TRINITY_DN1324_c0_g1	map04931
TRINITY_DN1359_c0_g1	map04931
TRINITY_DN14012_c0_g1	map04931
TRINITY_DN1610_c0_g1	map04931
TRINITY_DN16131_c0_g1	map04931
TRINITY_DN1772_c0_g1	map04931
TRINITY_DN1837_c0_g1	map04931
TRINITY_DN1941_c0_g1	map04931
TRINITY_DN2690_c0_g1	map04931
TRINITY_DN3029_c0_g1	map04931
TRINITY_DN4125_c0_g1	map04931
TRINITY_DN4556_c0_g1	map04931
TRINITY_DN5920_c0_g1	map04931
TRINITY_DN621_c0_g1	map04931
TRINITY_DN6381_c0_g1	map04931
TRINITY_DN8690_c0_g1	map04931
TRINITY_DN96_c0_g2	map04931
TRINITY_DN10693_c0_g1	map04932
TRINITY_DN1079_c0_g1	map04932
TRINITY_DN1092_c0_g1	map04932
TRINITY_DN1198_c0_g1	map04932
TRINITY_DN1228_c0_g1	map04932
TRINITY_DN123_c0_g1	map04932
TRINITY_DN1329_c0_g1	map04932
TRINITY_DN1416_c0_g1	map04932
TRINITY_DN160_c0_g1	map04932
TRINITY_DN1613_c0_g1	map04932
TRINITY_DN16577_c0_g1	map04932
TRINITY_DN1824_c0_g1	map04932
TRINITY_DN1837_c0_g1	map04932
TRINITY_DN18445_c0_g1	map04932
TRINITY_DN1880_c0_g1	map04932
TRINITY_DN1890_c0_g1	map04932
TRINITY_DN1920_c0_g1	map04932
TRINITY_DN1990_c1_g1	map04932
TRINITY_DN2111_c0_g1	map04932
TRINITY_DN2290_c0_g1	map04932
TRINITY_DN242_c0_g1	map04932
TRINITY_DN2738_c0_g1	map04932
TRINITY_DN2800_c0_g1	map04932
TRINITY_DN2936_c0_g1	map04932
TRINITY_DN3029_c0_g1	map04932
TRINITY_DN3070_c0_g1	map04932
TRINITY_DN3075_c0_g1	map04932
TRINITY_DN3111_c0_g1	map04932
TRINITY_DN3116_c0_g1	map04932
TRINITY_DN3236_c0_g1	map04932
TRINITY_DN3240_c0_g1	map04932
TRINITY_DN3450_c0_g1	map04932
TRINITY_DN3903_c0_g1	map04932
TRINITY_DN395_c0_g1	map04932
TRINITY_DN4048_c0_g1	map04932
TRINITY_DN420_c0_g1	map04932
TRINITY_DN4419_c0_g1	map04932
TRINITY_DN4603_c0_g1	map04932
TRINITY_DN5398_c0_g1	map04932
TRINITY_DN6302_c0_g1	map04932
TRINITY_DN7600_c0_g1	map04932
TRINITY_DN794_c0_g1	map04932
TRINITY_DN8457_c0_g1	map04932
TRINITY_DN9266_c0_g1	map04932
TRINITY_DN977_c0_g1	map04932
TRINITY_DN985_c0_g1	map04932
TRINITY_DN1029_c0_g1	map04933
TRINITY_DN10549_c0_g1	map04933
TRINITY_DN12698_c1_g1	map04933
TRINITY_DN1324_c0_g1	map04933
TRINITY_DN14301_c0_g1	map04933
TRINITY_DN15788_c0_g1	map04933
TRINITY_DN15850_c0_g1	map04933
TRINITY_DN16277_c0_g1	map04933
TRINITY_DN2543_c0_g1	map04933
TRINITY_DN2609_c0_g1	map04933
TRINITY_DN2648_c0_g1	map04933
TRINITY_DN3821_c0_g1	map04933
TRINITY_DN8872_c0_g1	map04933
TRINITY_DN977_c0_g1	map04933
TRINITY_DN1008_c0_g1	map04934
TRINITY_DN14012_c0_g1	map04934
TRINITY_DN14105_c0_g1	map04934
TRINITY_DN1577_c0_g1	map04934
TRINITY_DN16131_c0_g1	map04934
TRINITY_DN2543_c0_g1	map04934
TRINITY_DN3029_c0_g1	map04934
TRINITY_DN33_c1_g1	map04934
TRINITY_DN4629_c0_g1	map04934
TRINITY_DN566_c0_g1	map04934
TRINITY_DN6381_c0_g1	map04934
TRINITY_DN661_c0_g1	map04934
TRINITY_DN827_c0_g1	map04934
TRINITY_DN871_c0_g1	map04934
TRINITY_DN9266_c0_g1	map04934
TRINITY_DN932_c0_g1	map04934
TRINITY_DN962_c0_g1	map04934
TRINITY_DN10814_c0_g1	map04940
TRINITY_DN1135_c0_g1	map04940
TRINITY_DN5422_c0_g1	map04940
TRINITY_DN1029_c0_g1	map04960
TRINITY_DN1324_c0_g1	map04960
TRINITY_DN1772_c0_g1	map04960
TRINITY_DN1941_c0_g1	map04960
TRINITY_DN2543_c0_g1	map04960
TRINITY_DN2648_c0_g1	map04960
TRINITY_DN4486_c0_g1	map04960
TRINITY_DN828_c0_g2	map04960
TRINITY_DN1324_c0_g1	map04961
TRINITY_DN14108_c0_g1	map04961
TRINITY_DN1610_c0_g1	map04961
TRINITY_DN2085_c0_g1	map04961
TRINITY_DN2557_c0_g1	map04961
TRINITY_DN4486_c0_g1	map04961
TRINITY_DN567_c0_g1	map04961
TRINITY_DN828_c0_g2	map04961
TRINITY_DN871_c0_g1	map04961
TRINITY_DN930_c0_g1	map04961
TRINITY_DN962_c0_g1	map04961
TRINITY_DN1008_c0_g1	map04962
TRINITY_DN10522_c0_g1	map04962
TRINITY_DN14012_c0_g1	map04962
TRINITY_DN15867_c0_g1	map04962
TRINITY_DN16131_c0_g1	map04962
TRINITY_DN1831_c0_g1	map04962
TRINITY_DN1853_c0_g1	map04962
TRINITY_DN2085_c0_g1	map04962
TRINITY_DN221_c0_g1	map04962
TRINITY_DN4056_c0_g1	map04962
TRINITY_DN4248_c0_g1	map04962
TRINITY_DN4305_c0_g1	map04962
TRINITY_DN4508_c0_g1	map04962
TRINITY_DN5901_c0_g1	map04962
TRINITY_DN6381_c0_g1	map04962
TRINITY_DN785_c0_g1	map04962
TRINITY_DN871_c0_g1	map04962
TRINITY_DN9024_c0_g1	map04962
TRINITY_DN940_c0_g1	map04962
TRINITY_DN962_c0_g1	map04962
TRINITY_DN1185_c0_g1	map04964
TRINITY_DN1391_c0_g1	map04964
TRINITY_DN4486_c0_g1	map04964
TRINITY_DN828_c0_g2	map04964
TRINITY_DN121_c0_g1	map04966
TRINITY_DN1283_c0_g1	map04966
TRINITY_DN1564_c0_g1	map04966
TRINITY_DN2084_c0_g1	map04966
TRINITY_DN2112_c0_g1	map04966
TRINITY_DN2392_c0_g1	map04966
TRINITY_DN2683_c0_g1	map04966
TRINITY_DN2880_c0_g1	map04966
TRINITY_DN3631_c0_g1	map04966
TRINITY_DN3947_c0_g1	map04966
TRINITY_DN4160_c0_g1	map04966
TRINITY_DN579_c0_g1	map04966
TRINITY_DN7178_c0_g1	map04966
TRINITY_DN1052_c0_g1	map04970
TRINITY_DN1324_c0_g1	map04970
TRINITY_DN4486_c0_g1	map04970
TRINITY_DN828_c0_g2	map04970
TRINITY_DN871_c0_g1	map04970
TRINITY_DN962_c0_g1	map04970
TRINITY_DN1052_c0_g1	map04971
TRINITY_DN1324_c0_g1	map04971
TRINITY_DN33_c1_g1	map04971
TRINITY_DN4486_c0_g1	map04971
TRINITY_DN566_c0_g1	map04971
TRINITY_DN828_c0_g2	map04971
TRINITY_DN871_c0_g1	map04971
TRINITY_DN932_c0_g1	map04971
TRINITY_DN962_c0_g1	map04971
TRINITY_DN1324_c0_g1	map04972
TRINITY_DN2085_c0_g1	map04972
TRINITY_DN3243_c0_g1	map04972
TRINITY_DN4401_c0_g1	map04972
TRINITY_DN4486_c0_g1	map04972
TRINITY_DN7869_c0_g1	map04972
TRINITY_DN7_c1_g1	map04972
TRINITY_DN804_c0_g2	map04972
TRINITY_DN827_c0_g1	map04972
TRINITY_DN828_c0_g2	map04972
TRINITY_DN977_c0_g1	map04972
TRINITY_DN2349_c0_g1	map04973
TRINITY_DN34_c1_g1	map04973
TRINITY_DN352_c0_g1	map04973
TRINITY_DN4486_c0_g1	map04973
TRINITY_DN5563_c0_g1	map04973
TRINITY_DN828_c0_g2	map04973
TRINITY_DN9_c0_g2	map04973
TRINITY_DN14301_c0_g1	map04974
TRINITY_DN15936_c0_g1	map04974
TRINITY_DN18207_c1_g1	map04974
TRINITY_DN3251_c0_g1	map04974
TRINITY_DN4486_c0_g1	map04974
TRINITY_DN7869_c0_g1	map04974
TRINITY_DN828_c0_g2	map04974
TRINITY_DN2009_c0_g1	map04975
TRINITY_DN3388_c0_g1	map04975
TRINITY_DN3512_c0_g1	map04975
TRINITY_DN576_c0_g1	map04975
TRINITY_DN99_c0_g1	map04975
TRINITY_DN1182_c0_g1	map04976
TRINITY_DN11934_c0_g1	map04976
TRINITY_DN12527_c0_g1	map04976
TRINITY_DN12720_c0_g1	map04976
TRINITY_DN12815_c0_g1	map04976
TRINITY_DN1426_c0_g1	map04976
TRINITY_DN1676_c0_g1	map04976
TRINITY_DN17860_c0_g1	map04976
TRINITY_DN17911_c0_g1	map04976
TRINITY_DN1821_c0_g1	map04976
TRINITY_DN2339_c0_g1	map04976
TRINITY_DN2698_c0_g1	map04976
TRINITY_DN2757_c0_g1	map04976
TRINITY_DN3570_c0_g1	map04976
TRINITY_DN4001_c0_g1	map04976
TRINITY_DN4028_c0_g1	map04976
TRINITY_DN4449_c0_g1	map04976
TRINITY_DN4486_c0_g1	map04976
TRINITY_DN4798_c0_g1	map04976
TRINITY_DN4991_c0_g1	map04976
TRINITY_DN677_c0_g1	map04976
TRINITY_DN828_c0_g2	map04976
TRINITY_DN871_c0_g1	map04976
TRINITY_DN8963_c0_g1	map04976
TRINITY_DN962_c0_g1	map04976
TRINITY_DN970_c0_g1	map04977
TRINITY_DN12421_c0_g1	map04978
TRINITY_DN13714_c0_g1	map04978
TRINITY_DN3241_c0_g1	map04978
TRINITY_DN4176_c0_g1	map04978
TRINITY_DN4486_c0_g1	map04978
TRINITY_DN6794_c3_g1	map04978
TRINITY_DN734_c0_g1	map04978
TRINITY_DN7967_c1_g1	map04978
TRINITY_DN828_c0_g2	map04978
TRINITY_DN954_c0_g1	map04978
TRINITY_DN1242_c0_g1	map04979
TRINITY_DN12476_c0_g1	map04979
TRINITY_DN12496_c0_g1	map04979
TRINITY_DN1485_c0_g1	map04979
TRINITY_DN17860_c0_g1	map04979
TRINITY_DN17911_c0_g1	map04979
TRINITY_DN2389_c0_g1	map04979
TRINITY_DN3570_c0_g1	map04979
TRINITY_DN4449_c0_g1	map04979
TRINITY_DN6655_c0_g1	map04979
TRINITY_DN6655_c0_g2	map04979
TRINITY_DN1052_c0_g1	map05010
TRINITY_DN10693_c0_g1	map05010
TRINITY_DN1092_c0_g1	map05010
TRINITY_DN1151_c0_g1	map05010
TRINITY_DN1198_c0_g1	map05010
TRINITY_DN1228_c0_g1	map05010
TRINITY_DN123_c0_g1	map05010
TRINITY_DN1329_c0_g1	map05010
TRINITY_DN160_c0_g1	map05010
TRINITY_DN1613_c0_g1	map05010
TRINITY_DN16577_c0_g1	map05010
TRINITY_DN1824_c0_g1	map05010
TRINITY_DN18445_c0_g1	map05010
TRINITY_DN1880_c0_g1	map05010
TRINITY_DN1890_c0_g1	map05010
TRINITY_DN1920_c0_g1	map05010
TRINITY_DN1989_c0_g1	map05010
TRINITY_DN1990_c1_g1	map05010
TRINITY_DN2111_c0_g1	map05010
TRINITY_DN2153_c0_g1	map05010
TRINITY_DN2290_c0_g1	map05010
TRINITY_DN2312_c0_g1	map05010
TRINITY_DN242_c0_g1	map05010
TRINITY_DN2543_c0_g1	map05010
