gene_id	protein_id	go_id	go_name	go_type	ontology
gene_7233	1985793	GO:0003676	nucleic acid binding	molecular_function	MF
gene_7233	1985793	GO:0005622	intracellular	cellular_component	CC
gene_7233	1985793	GO:0008270	zinc ion binding	molecular_function	MF
gene_7236	1985796	GO:0009058	biosynthetic process	biological_process	BP
gene_7236	1985796	GO:0016742	hydroxymethyl-, formyl- and related transferase activity	molecular_function	MF
gene_7236	1985796	GO:0008152	metabolic process	biological_process	BP
gene_7236	1985796	GO:0016597	amino acid binding	molecular_function	MF
gene_7236	1985796	GO:0006189	'de novo' IMP biosynthetic process	biological_process	BP
gene_7236	1985796	GO:0008864	formyltetrahydrofolate deformylase activity	molecular_function	MF
gene_7240	1985800	GO:0008152	metabolic process	biological_process	BP
gene_7240	1985800	GO:0016491	oxidoreductase activity	molecular_function	MF
gene_7240	1985800	GO:0000140	acylglycerone-phosphate reductase activity	molecular_function	MF
gene_7241	1985801	GO:0003700	transcription factor activity	molecular_function	MF
gene_7241	1985801	GO:0005634	nucleus	cellular_component	CC
gene_7241	1985801	GO:0006355	regulation of transcription, DNA-dependent	biological_process	BP
gene_7241	1985801	GO:0008270	zinc ion binding	molecular_function	MF
gene_7241	1985801	GO:0003677	DNA binding	molecular_function	MF
gene_7241	1985801	GO:0006350	transcription	biological_process	BP
gene_7242	1985802	GO:0004497	monooxygenase activity	molecular_function	MF
gene_7242	1985802	GO:0005506	iron ion binding	molecular_function	MF
gene_7242	1985802	GO:0006118	electron transport	biological_process	BP
gene_7242	1985802	GO:0020037	heme binding	molecular_function	MF
gene_7242	1985802	GO:0018585	fluorene oxygenase activity	molecular_function	MF
gene_7242	1985802	GO:0018586	mono-butyltin dioxygenase activity	molecular_function	MF
gene_7242	1985802	GO:0018587	limonene 8-monooxygenase activity	molecular_function	MF
gene_7242	1985802	GO:0018588	tri-n-butyltin dioxygenase activity	molecular_function	MF
gene_7242	1985802	GO:0018589	di-n-butyltin dioxygenase activity	molecular_function	MF
gene_7242	1985802	GO:0018590	methylsilanetriol hydroxylase activity	molecular_function	MF
gene_7242	1985802	GO:0018591	methyl tertiary butyl ether 3-monooxygenase activity	molecular_function	MF
gene_7242	1985802	GO:0018592	4-nitrocatechol 4-monooxygenase activity	molecular_function	MF
gene_7242	1985802	GO:0018593	4-chlorophenoxyacetate monooxygenase activity	molecular_function	MF
gene_7242	1985802	GO:0018594	tert-butyl alcohol 2-monooxygenase activity	molecular_function	MF
gene_7242	1985802	GO:0018595	alpha-pinene monooxygenase activity	molecular_function	MF
gene_7242	1985802	GO:0018596	dimethylsilanediol hydroxylase activity	molecular_function	MF
gene_7242	1985802	GO:0018597	ammonia monooxygenase activity	molecular_function	MF
gene_7242	1985802	GO:0018598	hydroxymethylsilanetriol oxidase activity	molecular_function	MF
gene_7242	1985802	GO:0018599	2-hydroxyisobutyrate 3-monooxygenase activity	molecular_function	MF
gene_7242	1985802	GO:0018600	alpha-pinene dehydrogenase activity	molecular_function	MF
gene_7242	1985802	GO:0043823	spheroidene monooxygenase activity	molecular_function	MF
gene_7243	1985803	GO:0008152	metabolic process	biological_process	BP
gene_7243	1985803	GO:0016491	oxidoreductase activity	molecular_function	MF
gene_7244	1985804	GO:0003842	1-pyrroline-5-carboxylate dehydrogenase activity	molecular_function	MF
gene_7244	1985804	GO:0005759	mitochondrial matrix	cellular_component	CC
gene_7244	1985804	GO:0006561	proline biosynthetic process	biological_process	BP
gene_7244	1985804	GO:0008152	metabolic process	biological_process	BP
gene_7244	1985804	GO:0016491	oxidoreductase activity	molecular_function	MF
gene_7246	1985806	GO:0004657	proline dehydrogenase activity	molecular_function	MF
gene_7246	1985806	GO:0006537	glutamate biosynthetic process	biological_process	BP
gene_7246	1985806	GO:0006562	proline catabolic process	biological_process	BP
gene_7246	1985806	GO:0018528	iminodiacetate dehydrogenase activity	molecular_function	MF
gene_7247	1985807	GO:0006865	amino acid transport	biological_process	BP
gene_7247	1985807	GO:0015171	amino acid transmembrane transporter activity	molecular_function	MF
gene_7247	1985807	GO:0016020	membrane	cellular_component	CC
gene_7247	1985807	GO:0006810	transport	biological_process	BP
gene_7248	1985808	GO:0004565	beta-galactosidase activity	molecular_function	MF
gene_7248	1985808	GO:0005975	carbohydrate metabolic process	biological_process	BP
gene_7248	1985808	GO:0009341	beta-galactosidase complex	cellular_component	CC
gene_7249	1985809	GO:0005488	binding	molecular_function	MF
gene_7249	1985809	GO:0005743	mitochondrial inner membrane	cellular_component	CC
gene_7249	1985809	GO:0006810	transport	biological_process	BP
gene_7252	1985812	GO:0004719	protein-L-isoaspartate (D-aspartate) O-methyltransferase activity	molecular_function	MF
gene_7252	1985812	GO:0006464	protein modification process	biological_process	BP
gene_7253	1985813	GO:0005975	carbohydrate metabolic process	biological_process	BP
gene_7253	1985813	GO:0016758	transferase activity, transferring hexosyl groups	molecular_function	MF
gene_7253	1985813	GO:0030259	lipid glycosylation	biological_process	BP
gene_7253	1985813	GO:0016906	sterol 3-beta-glucosyltransferase activity	molecular_function	MF
gene_7259	1985819	GO:0006508	proteolysis	biological_process	BP
gene_7259	1985819	GO:0030693	caspase activity	molecular_function	MF
gene_7263	1985823	GO:0005634	nucleus	cellular_component	CC
gene_7263	1985823	GO:0007067	mitosis	biological_process	BP
gene_7263	1985823	GO:0030261	chromosome condensation	biological_process	BP
gene_7263	1985823	GO:0005488	binding	molecular_function	MF
gene_7264	1985824	GO:0004672	protein kinase activity	molecular_function	MF
gene_7264	1985824	GO:0005524	ATP binding	molecular_function	MF
gene_7264	1985824	GO:0006468	protein amino acid phosphorylation	biological_process	BP
gene_7264	1985824	GO:0004674	protein serine/threonine kinase activity	molecular_function	MF
gene_7264	1985824	GO:0004682	protein kinase CK2 activity	molecular_function	MF
gene_7268	1985828	GO:0003676	nucleic acid binding	molecular_function	MF
gene_7268	1985828	GO:0005524	ATP binding	molecular_function	MF
gene_7268	1985828	GO:0008026	ATP-dependent helicase activity	molecular_function	MF
gene_7268	1985828	GO:0004003	ATP-dependent DNA helicase activity	molecular_function	MF
gene_7268	1985828	GO:0005634	nucleus	cellular_component	CC
gene_7268	1985828	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	molecular_function	MF
gene_7268	1985828	GO:0006139	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	biological_process	BP
gene_7268	1985828	GO:0003677	DNA binding	molecular_function	MF
gene_7269	1985829	GO:0008152	metabolic process	biological_process	BP
gene_7269	1985829	GO:0016846	carbon-sulfur lyase activity	molecular_function	MF
gene_7271	1985831	GO:0005381	iron ion transmembrane transporter activity	molecular_function	MF
gene_7271	1985831	GO:0006826	iron ion transport	biological_process	BP
gene_7271	1985831	GO:0016021	integral to membrane	cellular_component	CC
gene_7272	1985832	GO:0005622	intracellular	cellular_component	CC
gene_7272	1985832	GO:0004721	phosphoprotein phosphatase activity	molecular_function	MF
gene_7272	1985832	GO:0005634	nucleus	cellular_component	CC
gene_7272	1985832	GO:0004723	calcium-dependent protein serine/threonine phosphatase activity	molecular_function	MF
gene_7272	1985832	GO:0004724	magnesium-dependent protein serine/threonine phosphatase activity	molecular_function	MF
gene_7272	1985832	GO:0005963	magnesium-dependent protein serine/threonine phosphatase complex	cellular_component	CC
gene_7272	1985832	GO:0008420	CTD phosphatase activity	molecular_function	MF
gene_7272	1985832	GO:0008597	calcium-dependent protein serine/threonine phosphatase regulator activity	molecular_function	MF
gene_7272	1985832	GO:0017018	myosin phosphatase activity	molecular_function	MF
gene_7272	1985832	GO:0017020	myosin phosphatase regulator activity	molecular_function	MF
gene_7272	1985832	GO:0017023	myosin phosphatase complex	cellular_component	CC
gene_7274	1985834	GO:0003824	catalytic activity	molecular_function	MF
gene_7274	1985834	GO:0005975	carbohydrate metabolic process	biological_process	BP
gene_7274	1985834	GO:0030246	carbohydrate binding	molecular_function	MF
gene_7275	1985835	GO:0016759	cellulose synthase activity	molecular_function	MF
gene_7275	1985835	GO:0016760	cellulose synthase (UDP-forming) activity	molecular_function	MF
gene_7277	1985837	GO:0004289	subtilase activity	molecular_function	MF
gene_7277	1985837	GO:0006508	proteolysis	biological_process	BP
gene_7279	1985839	GO:0004672	protein kinase activity	molecular_function	MF
gene_7279	1985839	GO:0005524	ATP binding	molecular_function	MF
gene_7279	1985839	GO:0006468	protein amino acid phosphorylation	biological_process	BP
gene_7280	1985840	GO:0006118	electron transport	biological_process	BP
gene_7280	1985840	GO:0009055	electron carrier activity	molecular_function	MF
gene_7280	1985840	GO:0051536	iron-sulfur cluster binding	molecular_function	MF
gene_7280	1985840	GO:0016651	oxidoreductase activity, acting on NADH or NADPH	molecular_function	MF
gene_7281	1985841	GO:0000036	acyl carrier activity	molecular_function	MF
gene_7281	1985841	GO:0006633	fatty acid biosynthetic process	biological_process	BP
gene_7281	1985841	GO:0031177	phosphopantetheine binding	molecular_function	MF
gene_7282	1985842	GO:0003676	nucleic acid binding	molecular_function	MF
gene_7282	1985842	GO:0008270	zinc ion binding	molecular_function	MF
gene_7283	1985843	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	MF
gene_7283	1985843	GO:0048037	cofactor binding	molecular_function	MF
gene_7286	1985846	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	MF
gene_7286	1985846	GO:0005975	carbohydrate metabolic process	biological_process	BP
gene_7286	1985846	GO:0004557	alpha-galactosidase activity	molecular_function	MF
gene_7287	1985847	GO:0003677	DNA binding	molecular_function	MF
gene_7287	1985847	GO:0005634	nucleus	cellular_component	CC
gene_7287	1985847	GO:0006350	transcription	biological_process	BP
gene_7287	1985847	GO:0008270	zinc ion binding	molecular_function	MF
gene_7290	1985850	GO:0004497	monooxygenase activity	molecular_function	MF
gene_7290	1985850	GO:0005506	iron ion binding	molecular_function	MF
gene_7290	1985850	GO:0006118	electron transport	biological_process	BP
gene_7290	1985850	GO:0020037	heme binding	molecular_function	MF
gene_7290	1985850	GO:0050381	unspecific monooxygenase activity	molecular_function	MF
gene_7291	1985851	GO:0000287	magnesium ion binding	molecular_function	MF
gene_7291	1985851	GO:0016829	lyase activity	molecular_function	MF
gene_7294	1985854	GO:0006808	regulation of nitrogen utilization	biological_process	BP
gene_7294	1985854	GO:0016564	transcription repressor activity	molecular_function	MF
gene_7295	1985855	GO:0000166	nucleotide binding	molecular_function	MF
gene_7295	1985855	GO:0017111	nucleoside-triphosphatase activity	molecular_function	MF
gene_7295	1985855	GO:0004386	helicase activity	molecular_function	MF
gene_7295	1985855	GO:0005524	ATP binding	molecular_function	MF
gene_7295	1985855	GO:0019079	viral genome replication	biological_process	BP
gene_7297	1985857	GO:0008152	metabolic process	biological_process	BP
gene_7297	1985857	GO:0016846	carbon-sulfur lyase activity	molecular_function	MF
gene_7297	1985857	GO:0051907	S-(hydroxymethyl)glutathione synthase activity	molecular_function	MF
gene_7298	1985858	GO:0016491	oxidoreductase activity	molecular_function	MF
gene_7298	1985858	GO:0005507	copper ion binding	molecular_function	MF
gene_7298	1985858	GO:0008471	laccase activity	molecular_function	MF
gene_7307	1985867	GO:0004332	fructose-bisphosphate aldolase activity	molecular_function	MF
gene_7307	1985867	GO:0006096	glycolysis	biological_process	BP
gene_7307	1985867	GO:0008270	zinc ion binding	molecular_function	MF
gene_7316	1985876	GO:0003700	transcription factor activity	molecular_function	MF
gene_7316	1985876	GO:0005634	nucleus	cellular_component	CC
gene_7316	1985876	GO:0006355	regulation of transcription, DNA-dependent	biological_process	BP
gene_7316	1985876	GO:0008270	zinc ion binding	molecular_function	MF
gene_7317	1985877	GO:0003824	catalytic activity	molecular_function	MF
gene_7317	1985877	GO:0005992	trehalose biosynthetic process	biological_process	BP
gene_7317	1985877	GO:0008152	metabolic process	biological_process	BP
gene_7318	1985878	GO:0008152	metabolic process	biological_process	BP
gene_7318	1985878	GO:0016491	oxidoreductase activity	molecular_function	MF
gene_7318	1985878	GO:0050038	L-xylulose reductase activity	molecular_function	MF
gene_7320	1985880	GO:0003700	transcription factor activity	molecular_function	MF
gene_7320	1985880	GO:0005634	nucleus	cellular_component	CC
gene_7320	1985880	GO:0006355	regulation of transcription, DNA-dependent	biological_process	BP
gene_7320	1985880	GO:0008270	zinc ion binding	molecular_function	MF
gene_7320	1985880	GO:0003677	DNA binding	molecular_function	MF
gene_7320	1985880	GO:0006350	transcription	biological_process	BP
gene_7321	1985881	GO:0003700	transcription factor activity	molecular_function	MF
gene_7321	1985881	GO:0005634	nucleus	cellular_component	CC
gene_7321	1985881	GO:0006355	regulation of transcription, DNA-dependent	biological_process	BP
gene_7321	1985881	GO:0008270	zinc ion binding	molecular_function	MF
gene_7321	1985881	GO:0003677	DNA binding	molecular_function	MF
gene_7321	1985881	GO:0006350	transcription	biological_process	BP
gene_7325	1985885	GO:0008152	metabolic process	biological_process	BP
gene_7325	1985885	GO:0008484	sulfuric ester hydrolase activity	molecular_function	MF
gene_7325	1985885	GO:0004065	arylsulfatase activity	molecular_function	MF
gene_7325	1985885	GO:0018958	phenol metabolic process	biological_process	BP
gene_7327	1985887	GO:0008171	O-methyltransferase activity	molecular_function	MF
gene_7327	1985887	GO:0047145	demethylsterigmatocystin 6-O-methyltransferase activity	molecular_function	MF
gene_7330	1985890	GO:0008171	O-methyltransferase activity	molecular_function	MF
gene_7330	1985890	GO:0047145	demethylsterigmatocystin 6-O-methyltransferase activity	molecular_function	MF
gene_7331	1985891	GO:0004497	monooxygenase activity	molecular_function	MF
gene_7331	1985891	GO:0006118	electron transport	biological_process	BP
gene_7331	1985891	GO:0006725	aromatic compound metabolic process	biological_process	BP
gene_7331	1985891	GO:0008152	metabolic process	biological_process	BP
gene_7331	1985891	GO:0016491	oxidoreductase activity	molecular_function	MF
gene_7331	1985891	GO:0018658	salicylate 1-monooxygenase activity	molecular_function	MF
gene_7336	1985896	GO:0031177	phosphopantetheine binding	molecular_function	MF
gene_7336	1985896	GO:0008152	metabolic process	biological_process	BP
gene_7336	1985896	GO:0003824	catalytic activity	molecular_function	MF
gene_7336	1985896	GO:0005488	binding	molecular_function	MF
gene_7336	1985896	GO:0004312	fatty-acid synthase activity	molecular_function	MF
gene_7339	1985899	GO:0004497	monooxygenase activity	molecular_function	MF
gene_7339	1985899	GO:0005506	iron ion binding	molecular_function	MF
gene_7339	1985899	GO:0006118	electron transport	biological_process	BP
gene_7339	1985899	GO:0020037	heme binding	molecular_function	MF
