ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	contrast	gene_set	direction	significant_padj_0.05	pathway_class	pathway_type
Inositol phosphate metabolism	Inositol phosphate metabolism	2/82	21/1145	0.0952380952380952	1.32984901277584	0.423540540499261	0.451126166684426	0.812027100031968	0.795406662312015	gene_4145/gene_4725	2	interaction_vs_onu	strong	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Riboflavin metabolism	Riboflavin metabolism	2/82	21/1145	0.0952380952380952	1.32984901277584	0.423540540499261	0.451126166684426	0.812027100031968	0.795406662312015	gene_4142/gene_6337	2	interaction_vs_onu	strong	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
N-Glycan degradation	N-Glycan degradation	1/82	9/1145	0.111111111111111	1.55149051490515	0.461130069343764	0.488917240101393	0.817736958422619	0.800999652256074	gene_928	1	interaction_vs_onu	strong	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Benzoate degradation via CoA ligation	Benzoate degradation via CoA ligation	5/82	64/1145	0.078125	1.09089176829268	0.207756681098595	0.490589711421212	0.817736958422619	0.800999652256074	gene_972/gene_4108/gene_5827/gene_6203/gene_8370	5	interaction_vs_onu	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Carbon fixation	Carbon fixation	2/82	23/1145	0.0869565217391304	1.21420996818664	0.28811141964996	0.499728141258267	0.817736958422619	0.800999652256074	gene_5156/gene_7307	2	interaction_vs_onu	strong	up	FALSE	Energy Metabolism	METABOLIC
Vitamin B6 metabolism	Vitamin B6 metabolism	2/82	23/1145	0.0869565217391304	1.21420996818664	0.28811141964996	0.499728141258267	0.817736958422619	0.800999652256074	gene_972/gene_4108	2	interaction_vs_onu	strong	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	4/82	53/1145	0.0754716981132075	1.05384261389784	0.111431007501035	0.535345496090863	0.856552793745381	0.839021011417259	gene_972/gene_4108/gene_4912/gene_4913	4	interaction_vs_onu	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Fatty acid biosynthesis (path 2)	Fatty acid biosynthesis (path 2)	1/82	11/1145	0.0909090909090909	1.26940133037694	0.24925441378412	0.560067526473144	0.87179949537601	0.853955646055449	gene_6203	1	interaction_vs_onu	strong	up	FALSE	Lipid Metabolism	METABOLIC
Ubiquinone biosynthesis	Ubiquinone biosynthesis	2/82	27/1145	0.0740740740740741	1.03432700993677	0.0501129838188253	0.588423365203411	0.87179949537601	0.853955646055449	gene_2632/gene_7764	2	interaction_vs_onu	strong	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	4/82	57/1145	0.0701754385964912	0.979888746255884	-0.0432429617829721	0.595248318672855	0.87179949537601	0.853955646055449	gene_3385/gene_4055/gene_4567/gene_7307	4	interaction_vs_onu	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Starch and sucrose metabolism	Starch and sucrose metabolism	5/82	73/1145	0.0684931506849315	0.956398262612763	-0.106886077187198	0.612817561822052	0.87179949537601	0.853955646055449	gene_2318/gene_3594/gene_3977/gene_7032/gene_7160	5	interaction_vs_onu	strong	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Citrate cycle (TCA cycle)	Citrate cycle (TCA cycle)	1/82	14/1145	0.0714285714285714	0.997386759581881	-0.00273127474001916	0.648840530578872	0.87179949537601	0.853955646055449	gene_7678	1	interaction_vs_onu	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	1/82	14/1145	0.0714285714285714	0.997386759581881	-0.00273127474001916	0.648840530578872	0.87179949537601	0.853955646055449	gene_3565	1	interaction_vs_onu	strong	up	FALSE	Carbohydrate Metabolism	METABOLIC
Toluene and xylene degradation	Toluene and xylene degradation	1/82	14/1145	0.0714285714285714	0.997386759581881	-0.00273127474001916	0.648840530578872	0.87179949537601	0.853955646055449	gene_7730	1	interaction_vs_onu	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Biotin metabolism	Biotin metabolism	1/82	15/1145	0.0666666666666667	0.930894308943089	-0.0747951656268674	0.674300368326469	0.87179949537601	0.853955646055449	gene_1490	1	interaction_vs_onu	strong	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Lysine biosynthesis	Lysine biosynthesis	1/82	15/1145	0.0666666666666667	0.930894308943089	-0.0747951656268674	0.674300368326469	0.87179949537601	0.853955646055449	gene_3501	1	interaction_vs_onu	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Nitrogen metabolism	Nitrogen metabolism	1/82	16/1145	0.0625	0.872713414634146	-0.142347211055857	0.69793520885499	0.87179949537601	0.853955646055449	gene_7930	1	interaction_vs_onu	strong	up	FALSE	Energy Metabolism	METABOLIC
Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	2/82	33/1145	0.0606060606060606	0.846267553584627	-0.248784558310784	0.699030930493705	0.87179949537601	0.853955646055449	gene_6037/gene_8138	2	interaction_vs_onu	strong	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Methionine metabolism	Methionine metabolism	1/82	18/1145	0.0555555555555556	0.775745257452574	-0.266237506387911	0.740238112558067	0.87179949537601	0.853955646055449	gene_1833	1	interaction_vs_onu	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	2/82	37/1145	0.0540540540540541	0.754779169413316	-0.420960791285272	0.758419005084525	0.87179949537601	0.853955646055449	gene_5405/gene_6650	2	interaction_vs_onu	strong	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Blood group glycolipid biosynthesis - lact series	Blood group glycolipid biosynthesis - lact series	1/82	19/1145	0.0526315789473684	0.734916559691913	-0.323477076708042	0.7591382676337	0.87179949537601	0.853955646055449	gene_3431	1	interaction_vs_onu	strong	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Blood group glycolipid biosynthesis - neolact series	Blood group glycolipid biosynthesis - neolact series	1/82	19/1145	0.0526315789473684	0.734916559691913	-0.323477076708042	0.7591382676337	0.87179949537601	0.853955646055449	gene_3431	1	interaction_vs_onu	strong	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Chondroitin / heparan sulfate biosynthesis	Chondroitin / heparan sulfate biosynthesis	1/82	19/1145	0.0526315789473684	0.734916559691913	-0.323477076708042	0.7591382676337	0.87179949537601	0.853955646055449	gene_3431	1	interaction_vs_onu	strong	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Keratan sulfate biosynthesis	Keratan sulfate biosynthesis	1/82	19/1145	0.0526315789473684	0.734916559691913	-0.323477076708042	0.7591382676337	0.87179949537601	0.853955646055449	gene_3431	1	interaction_vs_onu	strong	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
O-Glycans biosynthesis	O-Glycans biosynthesis	1/82	20/1145	0.05	0.698170731707317	-0.378053613652452	0.776678820079559	0.87179949537601	0.853955646055449	gene_3431	1	interaction_vs_onu	strong	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	2/82	39/1145	0.0512820512820513	0.716072545340838	-0.500858946055476	0.784185171958	0.87179949537601	0.853955646055449	gene_4150/gene_4832	2	interaction_vs_onu	strong	up	FALSE	TRANSLATION	REGULATORY
Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	1/82	21/1145	0.0476190476190476	0.664924506387921	-0.430251570190271	0.792956452749315	0.87179949537601	0.853955646055449	gene_3431	1	interaction_vs_onu	strong	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Globoside metabolism	Globoside metabolism	1/82	22/1145	0.0454545454545455	0.63470066518847	-0.480312235285503	0.808061053171518	0.87179949537601	0.853955646055449	gene_3431	1	interaction_vs_onu	strong	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Tyrosine metabolism	Tyrosine metabolism	3/82	59/1145	0.0508474576271186	0.710004133939645	-0.634974385352523	0.811257863752676	0.87179949537601	0.853955646055449	gene_2632/gene_2762/gene_7764	3	interaction_vs_onu	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Aminosugars metabolism	Aminosugars metabolism	2/82	45/1145	0.0444444444444444	0.62059620596206	-0.720883175877779	0.847687954481171	0.882858433395036	0.864788231541922	gene_1826/gene_2960	2	interaction_vs_onu	strong	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Glutamate metabolism	Glutamate metabolism	1/82	26/1145	0.0384615384615385	0.537054409005629	-0.662910486609637	0.858334588022952	0.882858433395036	0.864788231541922	gene_6968	1	interaction_vs_onu	strong	up	FALSE	Amino Acid Metabolism	METABOLIC
Nitorobenzene degradation	Nitorobenzene degradation	1/82	26/1145	0.0384615384615385	0.537054409005629	-0.662910486609637	0.858334588022952	0.882858433395036	0.864788231541922	gene_7730	1	interaction_vs_onu	strong	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
N-Glycans biosynthesis	N-Glycans biosynthesis	1/82	35/1145	0.0285714285714286	0.398954703832753	-1.00261233094	0.928765367797939	0.94184657016129	0.92256900878372	gene_3431	1	interaction_vs_onu	strong	up	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Purine metabolism	Purine metabolism	1/82	96/1145	0.0104166666666667	0.145452235772358	-2.42849671777919	0.999424291648267	0.999424291648267	0.978968238895233	gene_7791	1	interaction_vs_onu	strong	up	FALSE	Nucleotide Metabolism	METABOLIC
Ethylbenzene degradation	Ethylbenzene degradation	8/98	17/1145	0.470588235294118	5.49819927971189	5.71427729964743	2.77638338896793e-05	0.00133935901380464	0.00116105425345293	gene_484/gene_3441/gene_4064/gene_4304/gene_4970/gene_6527/gene_7462/gene_8586	8	interaction_vs_onu	strong	down	TRUE	Biodegradation of Xenobiotics	METABOLIC
Benzoate degradation via CoA ligation	Benzoate degradation via CoA ligation	16/98	64/1145	0.25	2.92091836734694	4.83658426271625	3.93929121707246e-05	0.00133935901380464	0.00116105425345293	gene_2/gene_330/gene_484/gene_949/gene_2629/gene_3441/gene_3703/gene_4064/gene_4970/gene_5009/gene_5481/gene_7462/gene_7983/gene_7989/gene_8499/gene_8586	16	interaction_vs_onu	strong	down	TRUE	Biodegradation of Xenobiotics	METABOLIC
Flavonoids, stilbene and lignin biosynthesis	Flavonoids, stilbene and lignin biosynthesis	9/98	36/1145	0.25	2.92091836734694	3.5813527187111	0.00228213524426657	0.0517283988700422	0.0448419556768167	gene_1439/gene_3830/gene_4971/gene_5659/gene_5766/gene_5900/gene_7925/gene_7979/gene_7987	9	interaction_vs_onu	strong	down	FALSE	Biosynthesis of Secondary Metabolites	METABOLIC
Nitorobenzene degradation	Nitorobenzene degradation	7/98	26/1145	0.269230769230769	3.1456043956044	3.38434002510318	0.00459494569968872	0.0781140768947082	0.0677149892585706	gene_1491/gene_1576/gene_3440/gene_5899/gene_7374/gene_7971/gene_8587	7	interaction_vs_onu	strong	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Starch and sucrose metabolism	Starch and sucrose metabolism	13/98	73/1145	0.178082191780822	2.08065417948001	2.91812226392981	0.00665030961948916	0.0904442108250526	0.0784036502508196	gene_1109/gene_1439/gene_2886/gene_2946/gene_2947/gene_2958/gene_3418/gene_5037/gene_5659/gene_5694/gene_5900/gene_7275/gene_7979	13	interaction_vs_onu	strong	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Glycosaminoglycan degradation	Glycosaminoglycan degradation	3/98	6/1145	0.5	5.84183673469388	3.63644156746841	0.010055752630023	0.113965196473594	0.0987933591721559	gene_705/gene_2690/gene_6122	3	interaction_vs_onu	strong	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
gamma-Hexachlorocyclohexane degradation	gamma-Hexachlorocyclohexane degradation	8/98	41/1145	0.195121951219512	2.27974116475859	2.55200923001867	0.0191853275292719	0.186371753141499	0.161560652878079	gene_33/gene_1474/gene_1576/gene_4321/gene_5766/gene_7374/gene_7987/gene_8585	8	interaction_vs_onu	strong	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Methane metabolism	Methane metabolism	4/98	14/1145	0.285714285714286	3.33819241982507	2.69194184141533	0.0258610898827515	0.191404947593165	0.165923793579214	gene_1157/gene_5766/gene_5980/gene_7987	4	interaction_vs_onu	strong	down	FALSE	Energy Metabolism	METABOLIC
Fluorene degradation	Fluorene degradation	5/98	21/1145	0.238095238095238	2.78182701652089	2.5202564826715	0.0279262589025326	0.191404947593165	0.165923793579214	gene_1491/gene_3440/gene_5899/gene_7971/gene_8587	5	interaction_vs_onu	strong	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Tryptophan metabolism	Tryptophan metabolism	12/98	78/1145	0.153846153846154	1.79748822605965	2.23121839015941	0.0281477864107595	0.191404947593165	0.165923793579214	gene_2/gene_1157/gene_1474/gene_3213/gene_3447/gene_4321/gene_5766/gene_7982/gene_7987/gene_7989/gene_8585/gene_8589	12	interaction_vs_onu	strong	down	FALSE	Amino Acid Metabolism	METABOLIC
1,2-Dichloroethane degradation	1,2-Dichloroethane degradation	3/98	9/1145	0.333333333333333	3.89455782312925	2.66604225210423	0.0349198770595672	0.197879303337547	0.171536238187348	gene_3213/gene_3447/gene_8589	3	interaction_vs_onu	strong	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
N-Glycan degradation	N-Glycan degradation	3/98	9/1145	0.333333333333333	3.89455782312925	2.66604225210423	0.0349198770595672	0.197879303337547	0.171536238187348	gene_705/gene_2690/gene_6122	3	interaction_vs_onu	strong	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Propanoate metabolism	Propanoate metabolism	5/98	25/1145	0.2	2.33673469387755	2.06661188276072	0.0554903362791014	0.271414569353575	0.23528197962539	gene_3213/gene_3447/gene_4304/gene_6527/gene_8589	5	interaction_vs_onu	strong	down	FALSE	Carbohydrate Metabolism	METABOLIC
Phenylalanine metabolism	Phenylalanine metabolism	6/98	33/1145	0.181818181818182	2.12430426716141	2.00420040027103	0.0558794701610302	0.271414569353575	0.23528197962539	gene_2/gene_1876/gene_2965/gene_5766/gene_7987/gene_7989	6	interaction_vs_onu	strong	down	FALSE	Amino Acid Metabolism	METABOLIC
Cyanoamino acid metabolism	Cyanoamino acid metabolism	6/98	36/1145	0.166666666666667	1.94727891156463	1.76610311139626	0.0798371348053027	0.358169386197148	0.310487393607434	gene_2/gene_1439/gene_5659/gene_5900/gene_7979/gene_7989	6	interaction_vs_onu	strong	down	FALSE	Metabolism of Other Amino Acids	METABOLIC
Caprolactam degradation	Caprolactam degradation	4/98	20/1145	0.2	2.33673469387755	1.84432165617731	0.0842751496934465	0.358169386197148	0.310487393607434	gene_4941/gene_4967/gene_7693/gene_8625	4	interaction_vs_onu	strong	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
beta-Alanine metabolism	beta-Alanine metabolism	4/98	21/1145	0.19047619047619	2.22546161321671	1.73332065702141	0.0975337122324851	0.39013484892994	0.338197392261249	gene_1977/gene_3213/gene_3447/gene_8589	4	interaction_vs_onu	strong	down	FALSE	Metabolism of Other Amino Acids	METABOLIC
Histidine metabolism	Histidine metabolism	6/98	40/1145	0.15	1.75255102040816	1.48162233023678	0.11948448990685	0.45138585075921	0.391294235952257	gene_3213/gene_3438/gene_3447/gene_5766/gene_7987/gene_8589	6	interaction_vs_onu	strong	down	FALSE	Amino Acid Metabolism	METABOLIC
Styrene degradation	Styrene degradation	4/98	25/1145	0.16	1.86938775510204	1.34408650695583	0.159184362217814	0.552220206998582	0.478704823404344	gene_2/gene_5766/gene_7987/gene_7989	4	interaction_vs_onu	strong	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Glycerolipid metabolism	Glycerolipid metabolism	14/98	124/1145	0.112903225806452	1.31912442396313	1.15082880767158	0.162417707940759	0.552220206998582	0.478704823404344	gene_330/gene_705/gene_1066/gene_1588/gene_2690/gene_3213/gene_3447/gene_4697/gene_4760/gene_5120/gene_6122/gene_6470/gene_6766/gene_8589	14	interaction_vs_onu	strong	down	FALSE	Metabolism of Complex Lipids	METABOLIC
Bile acid biosynthesis	Bile acid biosynthesis	6/98	45/1145	0.133333333333333	1.5578231292517	1.16750605383759	0.180333758638359	0.55739525397311	0.483190932236752	gene_330/gene_3213/gene_3447/gene_5766/gene_7987/gene_8589	6	interaction_vs_onu	strong	down	FALSE	Lipid Metabolism	METABOLIC
Fatty acid metabolism	Fatty acid metabolism	6/98	45/1145	0.133333333333333	1.5578231292517	1.16750605383759	0.180333758638359	0.55739525397311	0.483190932236752	gene_1474/gene_3213/gene_3447/gene_4321/gene_8585/gene_8589	6	interaction_vs_onu	strong	down	FALSE	Lipid Metabolism	METABOLIC
Ascorbate and aldarate metabolism	Ascorbate and aldarate metabolism	5/98	37/1145	0.135135135135135	1.57887479316051	1.09463247870493	0.203884483084864	0.602788906511772	0.522541466945189	gene_330/gene_3213/gene_3447/gene_7693/gene_8589	5	interaction_vs_onu	strong	down	FALSE	Carbohydrate Metabolism	METABOLIC
Pentose phosphate pathway	Pentose phosphate pathway	4/98	28/1145	0.142857142857143	1.66909620991254	1.09620987036919	0.212766939098133	0.602839660778044	0.522585464451555	gene_2401/gene_5121/gene_6707/gene_7693	4	interaction_vs_onu	strong	down	FALSE	Carbohydrate Metabolism	METABOLIC
Nucleotide sugars metabolism	Nucleotide sugars metabolism	3/98	20/1145	0.15	1.75255102040816	1.03831085605402	0.241284442918903	0.656293684739416	0.568923318040361	gene_330/gene_4724/gene_5037	3	interaction_vs_onu	strong	down	FALSE	Nucleotide Metabolism	METABOLIC
Galactose metabolism	Galactose metabolism	5/98	41/1145	0.121951219512195	1.42483822797412	0.847195596196396	0.269805045617274	0.69081755544109	0.598851131651719	gene_330/gene_705/gene_1109/gene_2690/gene_6122	5	interaction_vs_onu	strong	down	FALSE	Carbohydrate Metabolism	METABOLIC
Alkaloid biosynthesis I	Alkaloid biosynthesis I	2/98	12/1145	0.166666666666667	1.94727891156463	1.00880272437902	0.274295205836903	0.69081755544109	0.598851131651719	gene_5766/gene_7987	2	interaction_vs_onu	strong	down	FALSE	Biosynthesis of Secondary Metabolites	METABOLIC
Sphingoglycolipid metabolism	Sphingoglycolipid metabolism	5/98	42/1145	0.119047619047619	1.39091350826045	0.789351204886598	0.287018478891107	0.697044877306974	0.604249429244436	gene_705/gene_1588/gene_2636/gene_2690/gene_6122	5	interaction_vs_onu	strong	down	FALSE	Metabolism of Complex Lipids	METABOLIC
1,4-Dichlorobenzene degradation	1,4-Dichlorobenzene degradation	2/98	14/1145	0.142857142857143	1.66909620991254	0.770325003247904	0.340075486402166	0.755919271612093	0.655286055886644	gene_5766/gene_7987	2	interaction_vs_onu	strong	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Toluene and xylene degradation	Toluene and xylene degradation	2/98	14/1145	0.142857142857143	1.66909620991254	0.770325003247904	0.340075486402166	0.755919271612093	0.655286055886644	gene_1576/gene_7374	2	interaction_vs_onu	strong	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
