# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "4" "-p" "--countReadPairs" "-B" "-C" "-s" "1" "-t" "exon" "-g" "gene_id" "-a" "/home/alex/dual-rnaseq-elm-fungi/audit/strandedness/ophiostoma.gtf" "-o" "/home/alex/dual-rnaseq-elm-fungi/results/ophiostoma/gene_counts/ophiostoma_gene_featurecounts.txt" "/home/alex/rnaseq/03_alignment/ophiostoma_alignments/149_ophiostoma.sorted.bam" "/home/alex/rnaseq/03_alignment/ophiostoma_alignments/150_ophiostoma.sorted.bam" "/home/alex/rnaseq/03_alignment/ophiostoma_alignments/151_ophiostoma.sorted.bam" "/home/alex/rnaseq/03_alignment/ophiostoma_alignments/152_ophiostoma.sorted.bam" "/home/alex/rnaseq/03_alignment/ophiostoma_alignments/153_ophiostoma.sorted.bam" "/home/alex/rnaseq/03_alignment/ophiostoma_alignments/154_ophiostoma.sorted.bam" "/home/alex/rnaseq/03_alignment/ophiostoma_alignments/155_ophiostoma.sorted.bam" "/home/alex/rnaseq/03_alignment/ophiostoma_alignments/156_ophiostoma.sorted.bam" "/home/alex/rnaseq/03_alignment/ophiostoma_alignments/157_ophiostoma.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/alex/rnaseq/03_alignment/ophiostoma_alignments/149_ophiostoma.sorted.bam	/home/alex/rnaseq/03_alignment/ophiostoma_alignments/150_ophiostoma.sorted.bam	/home/alex/rnaseq/03_alignment/ophiostoma_alignments/151_ophiostoma.sorted.bam	/home/alex/rnaseq/03_alignment/ophiostoma_alignments/152_ophiostoma.sorted.bam	/home/alex/rnaseq/03_alignment/ophiostoma_alignments/153_ophiostoma.sorted.bam	/home/alex/rnaseq/03_alignment/ophiostoma_alignments/154_ophiostoma.sorted.bam	/home/alex/rnaseq/03_alignment/ophiostoma_alignments/155_ophiostoma.sorted.bam	/home/alex/rnaseq/03_alignment/ophiostoma_alignments/156_ophiostoma.sorted.bam	/home/alex/rnaseq/03_alignment/ophiostoma_alignments/157_ophiostoma.sorted.bam
gene_7814	OphioH327chr_7;OphioH327chr_7	2179505;2180173	2179864;2180187	-;-	375	9746	8546	8089	10495	8600	19090	25475	27362	32417
gene_7815	OphioH327chr_7;OphioH327chr_7	2182704;2182897	2182720;2183053	+;+	174	17078	14399	13433	30442	21999	59290	15156	15172	24067
gene_7816	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2184468;2184558;2185753;2185823	2184497;2185695;2185762;2185916	-;-;-;-	1272	1433	1344	1111	1695	1352	3033	3330	3561	4481
gene_7817	OphioH327chr_7;OphioH327chr_7	2186616;2188841	2188127;2188987	+;+	1659	855	727	670	883	642	1593	1845	1808	2855
gene_7818	OphioH327chr_7;OphioH327chr_7	2195542;2196247	2196178;2198633	+;+	3024	4191	4207	3696	8573	6948	13710	6496	7740	10800
gene_7819	OphioH327chr_7	2245971	2247032	+	1062	268	224	229	243	224	455	780	763	1005
gene_7820	OphioH327chr_7;OphioH327chr_7	2247222;2247687	2247620;2248112	-;-	825	484	504	529	431	296	381	791	1213	1230
gene_7821	OphioH327chr_7	2248736	2249530	-	795	215	230	232	206	194	187	426	719	707
gene_7822	OphioH327chr_7;OphioH327chr_7	2250350;2250496	2250362;2251157	+;+	675	1066	974	917	758	569	1211	2336	2605	2820
gene_7823	OphioH327chr_7	2251456	2252451	-	996	92	85	81	89	75	142	225	256	330
gene_7824	OphioH327chr_7;OphioH327chr_7	2253563;2254625	2254536;2254661	-;-	1011	922	1035	977	2095	1718	3143	806	941	1090
gene_7825	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2255768;2255867;2263140	2255800;2263060;2263313	-;-;-	7401	2423	2228	2048	2378	2030	4099	2973	3939	6452
gene_7826	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2265032;2266133;2266848	2266065;2266790;2266970	-;-;-	1815	638	570	539	422	340	834	1794	1816	2455
gene_7827	OphioH327chr_7;OphioH327chr_7	2267778;2269084	2269026;2269448	-;-	1614	11	6	8	13	3	18	17	34	44
gene_7828	OphioH327chr_7	2270794	2271240	+	447	4	4	0	7	2	4	1	12	2
gene_7829	OphioH327chr_7;OphioH327chr_7	2271403;2272394	2272288;2272860	+;+	1353	7	3	7	15	11	12	17	33	48
gene_7830	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2273325;2273993;2274165;2274666	2273911;2274111;2274609;2275944	+;+;+;+	2430	182	192	153	160	146	308	274	304	438
gene_7831	OphioH327chr_7	2276784	2279876	+	3093	712	613	584	568	434	1041	849	1047	1461
gene_7832	OphioH327chr_7;OphioH327chr_7	2281089;2282688	2282603;2282762	+;+	1590	1007	1098	1129	1057	915	972	1687	2816	2946
gene_7833	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2283669;2284191;2284288;2284503;2285275	2284108;2284219;2284322;2284522;2285329	-;-;-;-;-	579	706	750	707	521	467	822	1612	2120	2358
gene_7834	OphioH327chr_7;OphioH327chr_7	2288767;2288929	2288863;2291321	+;+	2490	559	551	517	407	367	879	1108	1186	1757
gene_7835	OphioH327chr_7;OphioH327chr_7	2292748;2293909	2293848;2296047	+;+	3240	1143	1155	1106	1230	1127	2234	2326	2590	3728
gene_7836	OphioH327chr_7;OphioH327chr_7	2297047;2299862	2299809;2300881	+;+	3783	949	920	929	670	612	871	1496	2089	2442
gene_7837	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2301418;2301598;2301753;2303271	2301535;2301692;2303205;2303542	-;-;-;-	1938	36	40	34	29	22	31	140	117	183
gene_7838	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2305303;2305619;2305968	2305554;2305909;2306045	-;-;-	621	66	77	73	5	4	13	97	137	134
gene_7839	OphioH327chr_7;OphioH327chr_7	2309668;2310921	2310804;2311016	-;-	1233	71	83	74	104	113	176	151	215	261
gene_7840	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2311868;2312281;2312577	2312219;2312523;2315008	+;+;+	3027	180	155	167	180	140	331	435	415	580
gene_7841	OphioH327chr_7	2316306	2317919	+	1614	84	68	48	142	111	211	213	308	402
gene_7842	OphioH327chr_7	2321498	2323048	+	1551	331	336	321	384	309	659	732	764	1110
gene_7843	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2325118;2325231;2326203	2325128;2326137;2327360	+;+;+	2076	1162	1151	1169	1593	1262	2209	2281	2866	3581
gene_7844	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2329727;2330229;2330416;2330526;2330669	2330152;2330363;2330445;2330590;2335037	+;+;+;+;+	5025	1785	1575	1499	1344	1171	2453	2874	3188	4980
gene_7845	OphioH327chr_7	2335755	2337167	+	1413	160	193	183	135	91	233	417	505	594
gene_7846	OphioH327chr_7;OphioH327chr_7	2337357;2337627	2337562;2338341	+;+	921	1074	1004	992	561	533	993	2167	2643	3028
gene_7847	OphioH327chr_7	2338411	2339538	-	1128	267	318	268	200	188	252	601	926	811
gene_7848	OphioH327chr_7	2340514	2341464	+	951	1112	1187	1276	836	714	1123	2041	2881	2760
gene_7849	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2341850;2343195;2343412;2345192;2345822	2343133;2343358;2343452;2345650;2345865	-;-;-;-;-	1992	1927	1781	1768	2123	1827	3708	5090	5471	7009
gene_7850	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2346912;2347040;2347168;2347283;2347485	2346953;2347064;2347177;2347420;2349291	+;+;+;+;+	2022	945	1043	1039	887	841	1160	1857	2647	3142
gene_7851	OphioH327chr_7;OphioH327chr_7	2359200;2361203	2360356;2363129	+;+	3084	588	592	541	546	494	811	710	1046	1350
gene_7852	OphioH327chr_7;OphioH327chr_7	2365008;2365210	2365131;2367029	+;+	1944	243	238	324	314	314	252	216	328	347
gene_7853	OphioH327chr_7;OphioH327chr_7	2368215;2368560	2368285;2369508	+;+	1020	1086	1064	991	1107	1024	2035	2156	2528	3682
gene_7854	OphioH327chr_7	2370442	2371500	+	1059	86	85	110	168	152	210	288	388	394
gene_7855	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2371879;2371972;2372065;2372156;2372248	2371907;2372000;2372079;2372180;2373265	+;+;+;+;+	1116	917	918	964	845	787	1082	2088	2922	3140
gene_7856	OphioH327chr_7;OphioH327chr_7	2373540;2373764	2373699;2373903	-;-	300	912	837	712	557	523	1244	2738	2916	3133
gene_7857	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2375134;2376478;2376610	2376409;2376554;2376633	-;-;-	1377	1060	1153	1231	1223	1139	1317	2168	3650	3502
gene_7858	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2380470;2380628;2382377	2380559;2382320;2383857	+;+;+	3264	1140	1052	1099	1390	1139	2506	1766	2075	3058
gene_7859	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2385524;2385715;2386436	2385634;2386365;2386744	-;-;-	1071	816	875	913	1080	919	1511	1663	2256	2592
gene_7860	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2388782;2388927;2389191;2389287;2389699	2388795;2389118;2389226;2389632;2390880	+;+;+;+;+	1770	1343	1310	1240	1418	1051	2016	2248	2844	3543
gene_7861	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2391146;2392181;2392294;2392387	2392116;2392217;2392318;2392907	-;-;-;-	1554	1355	1546	1518	1058	894	1054	1736	2908	2856
gene_7862	OphioH327chr_7;OphioH327chr_7	2394120;2395661	2395598;2395756	+;+	1575	270	253	290	243	183	352	587	780	866
gene_7863	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2396352;2396726;2397653	2396661;2397578;2397704	-;-;-	1215	23725	20997	18501	15203	11202	29234	46387	45057	70541
gene_7864	OphioH327chr_7	2404624	2405883	-	1260	69	96	63	41	21	61	155	194	207
gene_7865	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2408883;2409148;2409836;2409944	2409055;2409776;2409883;2410308	+;+;+;+	1215	2217	2044	1724	1921	1452	3622	5301	5444	8177
gene_7866	OphioH327chr_7;OphioH327chr_7	2411218;2411627	2411476;2411742	-;-	375	2688	2705	2603	1336	1273	1956	3441	5095	5906
gene_7867	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2413489;2413641;2413769	2413574;2413696;2413974	+;+;+	348	960	884	836	587	450	783	1815	2343	2918
gene_7868	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2414529;2414959;2415410;2415879	2414873;2415339;2415795;2416092	-;-;-;-	1326	4504	4209	3699	4262	3418	7635	10068	10588	14692
gene_7869	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2417364;2417796;2418286	2417432;2417870;2418468	+;+;+	327	8246	7039	7073	5870	5651	10516	18369	21307	23121
gene_7870	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2419017;2419592;2419807	2419520;2419742;2420135	-;-;-	984	1294	1256	1242	1227	1112	1951	2517	3151	3656
gene_7871	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2421323;2421487;2421645;2421769;2421950;2422131	2421362;2421580;2421703;2421884;2422072;2422583	+;+;+;+;+;+	885	3002	2981	2713	2920	2487	4861	4781	5681	7747
gene_7872	OphioH327chr_7;OphioH327chr_7	2425418;2426989	2426915;2427140	+;+	1650	2285	2361	2200	3285	2543	4625	4475	5143	6133
gene_7873	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2429808;2429990;2430128	2429820;2430058;2430495	+;+;+	450	26138	26268	26815	45309	42273	57889	26254	37651	37333
gene_7874	OphioH327chr_7;OphioH327chr_7	2431166;2431644	2431584;2432073	-;-	849	1075	959	936	1576	1303	3160	3041	2985	3935
gene_7875	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2433832;2434157;2434541;2434711	2434079;2434343;2434625;2435000	-;-;-;-	810	889	854	769	1529	1154	3143	2227	2071	3769
gene_7876	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2436678;2436833;2437328;2437545	2436735;2437016;2437353;2437609	-;-;-;-	333	5412	5114	4944	2898	2428	3989	7320	9899	11811
gene_7877	OphioH327chr_7	2438191	2439015	+	825	1654	1759	1739	1711	1465	2118	2767	3911	4114
gene_7878	OphioH327chr_7	2439318	2441405	-	2088	673	620	568	761	658	1628	2323	2266	2884
gene_7879	OphioH327chr_7;OphioH327chr_7	2442039;2443552	2443499;2443611	-;-	1521	874	808	767	362	389	531	775	988	1264
gene_7880	OphioH327chr_7	2445183	2446694	+	1512	115	131	129	72	50	83	290	323	330
gene_7881	OphioH327chr_7;OphioH327chr_7	2447589;2447994	2447663;2448137	-;-	219	5837	5112	4432	5353	3815	10085	10389	10347	13982
gene_7882	OphioH327chr_7	2449597	2450517	-	921	8	13	10	5	7	3	14	18	19
gene_7883	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2453589;2454649;2454976	2454586;2454778;2454996	-;-;-	1149	4161	4508	4285	6719	6098	7856	9622	14978	16293
gene_7884	OphioH327chr_7	2459996	2462008	+	2013	525	539	515	541	510	919	969	1493	1542
gene_7885	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2462600;2463867;2464529	2463805;2464436;2464582	-;-;-	1830	829	983	952	792	609	740	1244	1934	2159
gene_7886	OphioH327chr_7	2465674	2466327	+	654	54	71	62	99	82	101	94	251	212
gene_7887	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2466555;2468390;2468533;2468814;2469255	2468330;2468474;2468628;2468860;2469308	-;-;-;-;-	2058	26686	27504	25641	12399	10865	15091	26284	39616	48590
gene_7888	OphioH327chr_7	2471911	2473128	+	1218	32	37	36	45	37	33	48	92	102
gene_7889	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2473313;2474273;2476502	2474207;2476406;2476703	-;-;-	3231	2662	2530	2258	3925	3013	7076	4012	4204	6274
gene_7890	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2478086;2478299;2478518;2478714;2479041	2478102;2478311;2478647;2478977;2479105	+;+;+;+;+	489	4578	4171	4179	4524	3583	7593	10975	10784	13306
gene_7891	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2480197;2480271;2482086	2480208;2481987;2482120	-;-;-	1764	1045	1000	943	519	406	739	1828	2001	2828
gene_7892	OphioH327chr_7;OphioH327chr_7	2483257;2483620	2483549;2484388	+;+	1062	837	730	721	739	616	1026	1634	1906	2332
gene_7893	OphioH327chr_7	2485182	2488274	-	3093	575	488	482	556	426	888	1238	1382	1795
gene_7894	OphioH327chr_7;OphioH327chr_7	2492361;2493933	2493850;2494125	+;+	1683	3927	3503	3065	3015	2079	4629	5696	6671	9160
gene_7895	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2495372;2495639;2496316	2495543;2496253;2497322	+;+;+	1794	5230	5127	4956	4109	3600	6628	9440	10910	14171
gene_7896	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2498119;2498259;2498594;2498888;2499460;2499663	2498196;2498498;2498828;2499388;2499579;2500564	-;-;-;-;-;-	2076	11	6	5	4	6	23	18	14	8
gene_7897	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2502210;2502379;2502552	2502263;2502471;2503271	+;+;+	867	126	129	88	98	79	200	353	506	519
gene_7898	OphioH327chr_7	2504304	2504585	+	282	0	0	0	0	0	0	0	0	0
gene_7899	OphioH327chr_7	2504622	2505506	+	885	0	1	0	0	1	0	0	0	6
gene_7900	OphioH327chr_7	2505558	2507465	+	1908	5	1	4	0	2	1	3	8	9
gene_7901	OphioH327chr_7	2507648	2509663	+	2016	7	17	5	4	6	21	18	19	28
gene_7902	OphioH327chr_7;OphioH327chr_7	2510387;2511123	2511057;2511303	-;-	852	36440	33631	31908	43704	33244	65179	69639	81430	113916
gene_7903	OphioH327chr_7	2527241	2527792	+	552	3625	3292	3288	1001	691	1614	5690	6336	7438
gene_7904	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2532269;2533186;2536126;2536289	2533121;2536075;2536232;2536377	-;-;-;-	3939	1370	1221	1087	843	746	1598	2310	2671	3967
gene_7905	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2537271;2537498;2537695;2539182	2537407;2537624;2539115;2539737	+;+;+;+	2241	1490	1348	1268	671	618	1073	3276	3969	4809
gene_7906	OphioH327chr_7;OphioH327chr_7	2540122;2540268	2540214;2541992	-;-	1818	1063	1072	1114	1028	832	1186	1769	2581	2852
gene_7907	OphioH327chr_7;OphioH327chr_7	2542887;2543247	2543170;2543874	+;+	912	508	478	477	546	453	738	1054	1623	1722
gene_7908	OphioH327chr_7;OphioH327chr_7	2544566;2545443	2545384;2547407	+;+	2784	856	844	801	887	739	1436	1509	2024	2355
gene_7909	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2548067;2548268;2548653	2548209;2548573;2548965	+;+;+	762	226	220	245	173	134	232	320	493	588
gene_7910	OphioH327chr_7;OphioH327chr_7	2549501;2549579	2549515;2551558	+;+	1995	798	768	737	554	405	875	1494	1738	2093
gene_7911	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2553085;2553447;2553584;2553665;2554388	2553384;2553497;2553610;2554336;2554462	+;+;+;+;+	1125	918	1000	953	1081	928	1388	2524	3508	3604
gene_7912	OphioH327chr_7	2555953	2559681	+	3729	14	27	30	31	26	34	48	60	49
gene_7913	OphioH327chr_7	2561448	2563751	+	2304	896	782	799	959	712	1384	1695	1905	2553
gene_7914	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2564476;2564627;2565772	2564529;2565713;2565857	+;+;+	1227	1394	1238	1242	1930	1591	3358	4436	4788	6137
gene_7915	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2566595;2567238;2567413;2567647	2567178;2567357;2567542;2567760	-;-;-;-	948	126	132	143	151	127	210	265	374	434
gene_7916	OphioH327chr_7;OphioH327chr_7	2568212;2568342	2568269;2570026	+;+	1743	248	256	229	532	421	615	704	997	1196
gene_7917	OphioH327chr_7	2570207	2570635	-	429	59	76	69	47	29	34	73	167	129
gene_7918	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2572389;2572677;2572839;2573027;2573364;2573699	2572523;2572688;2572959;2573304;2573641;2574869	+;+;+;+;+;+	1995	8214	7674	6879	5813	4618	9624	16668	17726	26747
gene_7919	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2577554;2577763;2577945;2578220	2577626;2577832;2578165;2579454	+;+;+;+	1599	1891	1917	1781	1349	1100	2022	2462	3077	3912
gene_7920	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2581468;2582187;2582590;2586881	2581564;2582288;2586419;2589034	+;+;+;+	6183	2862	2538	2481	2238	1790	2726	3675	5487	7221
gene_7921	OphioH327chr_7	2589734	2590465	-	732	566	681	728	533	534	529	721	1244	1172
gene_7922	OphioH327chr_7;OphioH327chr_7	2592637;2592830	2592755;2593769	+;+	1059	3726	3615	3433	5430	4528	9736	8282	8720	9964
gene_7923	OphioH327chr_7	2594383	2596056	+	1674	250	249	243	190	186	195	443	686	708
gene_7924	OphioH327chr_7;OphioH327chr_7	2599449;2599694	2599577;2601037	+;+	1473	356	348	307	1518	1330	2095	1475	1853	2582
gene_7925	OphioH327chr_7;OphioH327chr_7	2601518;2602885	2602811;2603015	-;-	1425	13	13	24	27	16	38	102	105	114
gene_7926	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2605825;2608962;2609069	2608898;2609009;2609897	-;-;-	3951	671	692	587	885	750	1245	1348	1719	2572
gene_7927	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2611051;2611221;2611506;2611672	2611098;2611317;2611600;2611692	+;+;+;+	261	3282	2984	2865	2684	2234	3897	6509	8876	9539
gene_7928	OphioH327chr_7	2612077	2613411	-	1335	316	347	339	440	357	672	878	1071	1209
gene_7929	OphioH327chr_7;OphioH327chr_7	2613993;2614431	2613995;2615216	+;+	789	9368	9345	8868	9478	8068	13976	19368	24924	30530
gene_7930	OphioH327chr_7;OphioH327chr_7	2619561;2619662	2619573;2620350	+;+	702	69	68	66	2	2	6	8	16	29
gene_7931	OphioH327chr_7;OphioH327chr_7	2622621;2622952	2622888;2624444	+;+	1761	1190	1260	1210	1210	1023	1413	2073	3177	3413
gene_7932	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2625162;2625581;2626819;2626959	2625517;2626758;2626906;2627013	+;+;+;+	1677	60	42	50	51	45	66	131	141	219
gene_7933	OphioH327chr_7;OphioH327chr_7	2628280;2628360	2628286;2629609	+;+	1257	2648	2708	2641	4000	3560	4522	3692	6038	6359
gene_7934	OphioH327chr_7;OphioH327chr_7	2629935;2630459	2630396;2631148	-;-	1152	575	583	611	548	458	728	931	1214	1381
gene_7935	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2636627;2636897;2637021	2636805;2636956;2637102	-;-;-	321	191	162	132	78	90	253	298	360	533
gene_7936	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2644117;2644288;2644427	2644159;2644320;2645343	+;+;+	993	996	1033	990	1559	1316	1821	2015	3068	3038
gene_7937	OphioH327chr_7	2649236	2651431	+	2196	1150	1123	1011	1007	897	1622	1936	2352	3271
gene_7938	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2653594;2654537;2655913	2654505;2655855;2656777	+;+;+	3096	2884	2404	2368	1466	1157	2379	4221	5102	7605
gene_7939	OphioH327chr_7	2658018	2660009	+	1992	2	1	8	1	6	6	9	4	11
gene_7940	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2660738;2661431;2661655	2660851;2661547;2661873	+;+;+	450	7893	7421	7518	5677	5131	8504	13172	17833	21196
gene_7941	OphioH327chr_7	2662463	2664259	-	1797	1109	1238	1159	643	543	702	1474	2283	2486
gene_7942	OphioH327chr_7;OphioH327chr_7	2665183;2665495	2665433;2665840	+;+	597	422	416	355	487	373	689	1090	1387	1553
gene_7943	OphioH327chr_7	2666411	2667439	-	1029	162	136	153	264	257	376	429	666	636
gene_7944	OphioH327chr_7	2668568	2670265	-	1698	2557	2591	2300	2854	2358	4150	2960	4010	5523
gene_7945	OphioH327chr_7;OphioH327chr_7	2672866;2673854	2673750;2673886	-;-	918	602	654	705	909	933	941	792	1386	1206
gene_7946	OphioH327chr_7	2674667	2677300	+	2634	1656	1610	1578	2452	1926	3683	2564	2874	3770
gene_7947	OphioH327chr_7;OphioH327chr_7	2677543;2678238	2678161;2678578	-;-	960	356	418	396	291	233	431	1144	1157	1353
gene_7948	OphioH327chr_7	2679888	2681492	+	1605	509	513	487	318	300	356	744	993	1084
gene_7949	OphioH327chr_7	2682100	2683266	+	1167	305	278	294	285	240	312	572	837	829
gene_7950	OphioH327chr_7	2684088	2686916	-	2829	889	924	878	999	873	1443	2115	2872	3485
gene_7951	OphioH327chr_7	2688407	2690314	+	1908	547	559	511	394	373	613	1054	1310	1564
gene_7952	OphioH327chr_7;OphioH327chr_7	2691119;2692556	2692423;2692792	-;-	1542	1019	928	856	643	505	837	1446	2041	2539
gene_7953	OphioH327chr_7;OphioH327chr_7	2701019;2701716	2701601;2702416	+;+	1284	204	178	158	456	341	820	1143	1174	1944
gene_7954	OphioH327chr_7	2705076	2706644	+	1569	2099	1904	1879	1603	1233	3280	6699	5826	8658
gene_7955	OphioH327chr_7;OphioH327chr_7	2706824;2707042	2706981;2707267	-;-	384	259	216	221	184	132	230	623	829	928
gene_7956	OphioH327chr_7;OphioH327chr_7	2707667;2707997	2707934;2708799	+;+	1071	989	913	908	930	791	860	1261	1959	2157
gene_7957	OphioH327chr_7;OphioH327chr_7	2709540;2710606	2710532;2710710	+;+	1098	76	78	71	38	37	56	111	131	200
gene_7958	OphioH327chr_7	2711141	2712652	+	1512	10	26	14	11	4	16	35	45	41
gene_7959	OphioH327chr_7;OphioH327chr_7	2715794;2715948	2715878;2717095	+;+	1233	6215	5330	4893	5023	3766	9619	16575	16868	24384
gene_7960	OphioH327chr_7	2717802	2718545	+	744	1259	1273	1226	710	586	916	1941	2698	3184
gene_7961	OphioH327chr_7	2718959	2720059	-	1101	459	447	499	572	476	903	1222	1374	1616
gene_7962	OphioH327chr_7	2720733	2721827	+	1095	659	574	650	1038	893	1280	1378	1956	2061
gene_7963	OphioH327chr_7	2722863	2724077	+	1215	744	709	622	520	410	933	1798	2089	2646
gene_7964	OphioH327chr_7	2724690	2725055	+	366	4	2	11	12	2	8	19	10	28
gene_7965	OphioH327chr_7	2725392	2727554	-	2163	333	285	245	234	187	373	378	425	566
gene_7966	OphioH327chr_7;OphioH327chr_7	2728985;2729746	2729682;2729815	-;-	768	1725	1887	1796	3032	2695	4320	2684	3255	3832
gene_7967	OphioH327chr_7;OphioH327chr_7	2730201;2730433	2730254;2730693	-;-	315	0	0	0	0	0	1	1	0	3
gene_7968	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2732253;2732619;2732860;2732992;2733098;2733372;2733637;2733802;2733984;2734180	2732563;2732796;2732942;2733042;2733306;2733575;2733743;2733917;2734106;2734309	-;-;-;-;-;-;-;-;-;-	1512	97	82	87	241	191	547	700	530	756
gene_7969	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2736305;2736554;2737392;2737819	2736471;2737326;2737767;2738512	+;+;+;+	2010	1006	934	877	1901	1457	3624	3429	3406	4849
gene_7970	OphioH327chr_7	2738554	2740284	-	1731	1853	1629	1545	3224	2565	6112	4595	4920	6566
gene_7971	OphioH327chr_7	2741558	2742886	+	1329	63	59	54	80	80	203	271	294	434
gene_7972	OphioH327chr_7;OphioH327chr_7;OphioH327chr_7	2748326;2748493;2748616	2748429;2748552;2749537	+;+;+	1086	62	70	59	131	92	386	548	416	594
gene_7973	OphioH327chr_7;OphioH327chr_7	2750090;2750285	2750213;2751873	+;+	1713	453	391	331	999	728	2257	2395	2139	2904
gene_7974	OphioH327chr_8	46208	47986	+	1779	1941	2003	2048	2359	1975	2451	2026	3427	3618
gene_7975	OphioH327chr_8	51560	51961	+	402	0	0	0	2	1	0	3	2	1
gene_7976	OphioH327chr_8;OphioH327chr_8	54763;55416	55355;56376	+;+	1554	2750	2486	2143	2512	1976	5578	27172	25437	34589
gene_7977	OphioH327chr_8	57208	57819	+	612	2412	2096	1883	1926	1531	4279	15554	13561	18568
gene_7978	OphioH327chr_8;OphioH327chr_8;OphioH327chr_8	58875;59498;60531	59427;60459;62321	+;+;+	3306	6982	6401	5474	6866	5370	15608	45749	41036	60447
gene_7979	OphioH327chr_8;OphioH327chr_8;OphioH327chr_8	64401;64636;65022	64572;64957;66978	+;+;+	2451	3683	3239	2903	13721	10909	33772	42632	36025	54817
gene_7980	OphioH327chr_8	67936	69051	-	1116	0	0	2	0	0	0	6	7	11
