gene_id	mrna_id	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate
gene_7812	mRNA_7812	OTHER	FALSE	0.999905	0.000134		FALSE	FALSE	0	-	-	-	-	-	-
gene_7813	mRNA_7813	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7814	mRNA_7814	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7815	mRNA_7815	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7816	mRNA_7816	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7817	mRNA_7817	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7818	mRNA_7818	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7819	mRNA_7819	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7820	mRNA_7820	OTHER	FALSE	0.999501	0.000498		FALSE	FALSE	0	-	-	-	-	-	-
gene_7821	mRNA_7821	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7822	mRNA_7822	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7823	mRNA_7823	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GT8	-	-
gene_7824	mRNA_7824	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-	GT8(8-290)	GT8_e176(11-289)	GT8	GT8_e176	-
gene_7825	mRNA_7825	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GT2	-	-
gene_7826	mRNA_7826	OTHER	FALSE	1.000000	0.000021		FALSE	FALSE	0	-	-	-	-	-	-
gene_7827	mRNA_7827	OTHER	FALSE	0.999709	0.000290		FALSE	FALSE	0	-	-	-	-	-	-
gene_7828	mRNA_7828	OTHER	FALSE	0.999866	0.000130		FALSE	FALSE	0	-	-	-	-	-	-
gene_7829	mRNA_7829	OTHER	FALSE	1.000000	0.000022		FALSE	FALSE	0	-	-	-	-	-	-
gene_7830	mRNA_7830	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7831	mRNA_7831	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7832	mRNA_7832	OTHER	FALSE	1.000000	0.000005		TRUE	FALSE	1	-	-	-	GH79	-	-
gene_7833	mRNA_7833	OTHER	FALSE	1.000000	0.000044		FALSE	FALSE	0	-	-	-	-	-	-
gene_7834	mRNA_7834	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7835	mRNA_7835	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7836	mRNA_7836	OTHER	FALSE	1.000000	0.000005		FALSE	FALSE	0	-	-	-	-	-	-
gene_7837	mRNA_7837	OTHER	FALSE	1.000000	0.000010		FALSE	FALSE	0	-	-	-	-	-	-
gene_7838	mRNA_7838	SP	TRUE	0.000258	0.999735	CS pos: 20-21. Pr: 0.9823	FALSE	FALSE	0	-	-	-	-	-	-
gene_7839	mRNA_7839	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH16_4+GH16_4	-	-
gene_7840	mRNA_7840	OTHER	FALSE	1.000000	0.000006		FALSE	FALSE	0	-	-	-	-	-	-
gene_7841	mRNA_7841	OTHER	FALSE	0.999977	0.000024		FALSE	FALSE	0	-	-	-	-	-	-
gene_7842	mRNA_7842	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7843	mRNA_7843	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7844	mRNA_7844	OTHER	FALSE	1.000000	0.000018		TRUE	FALSE	1	-	-	-	GH0	-	-
gene_7845	mRNA_7845	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7846	mRNA_7846	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7847	mRNA_7847	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7848	mRNA_7848	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7849	mRNA_7849	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7850	mRNA_7850	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7851	mRNA_7851	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7852	mRNA_7852	OTHER	FALSE	0.880967	0.119032		FALSE	FALSE	0	-	-	-	-	-	-
gene_7853	mRNA_7853	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7854	mRNA_7854	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_7855	mRNA_7855	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_7856	mRNA_7856	OTHER	FALSE	1.000000	0.000004		FALSE	FALSE	0	-	-	-	-	-	-
gene_7857	mRNA_7857	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	CE8	-	-
gene_7858	mRNA_7858	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7859	mRNA_7859	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7860	mRNA_7860	OTHER	FALSE	0.999907	0.000140		FALSE	FALSE	0	-	-	-	-	-	-
gene_7861	mRNA_7861	OTHER	FALSE	1.000000	0.000007		FALSE	FALSE	0	-	-	-	-	-	-
gene_7862	mRNA_7862	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7863	mRNA_7863	SP	TRUE	0.000339	0.999633	CS pos: 18-19. Pr: 0.9726	TRUE	FALSE	1	-	-	-	GH0	-	-
gene_7864	mRNA_7864	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_7865	mRNA_7865	OTHER	FALSE	1.000000	0.000006		TRUE	TRUE	3	-	GT62(99-362)	GT62_e2(101-363)	GT62	GT62_e2	-
gene_7866	mRNA_7866	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7867	mRNA_7867	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7868	mRNA_7868	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7869	mRNA_7869	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_7870	mRNA_7870	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_7871	mRNA_7871	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7872	mRNA_7872	OTHER	FALSE	1.000000	0.000001		TRUE	FALSE	1	-	-	-	GH184	-	-
gene_7873	mRNA_7873	OTHER	FALSE	0.996126	0.003897		FALSE	FALSE	0	-	-	-	-	-	-
gene_7874	mRNA_7874	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7875	mRNA_7875	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7876	mRNA_7876	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_7877	mRNA_7877	OTHER	FALSE	0.999765	0.000251		FALSE	FALSE	0	-	-	-	-	-	-
gene_7878	mRNA_7878	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH76	-	-
gene_7879	mRNA_7879	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7880	mRNA_7880	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7881	mRNA_7881	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_7882	mRNA_7882	SP	TRUE	0.000764	0.999227	CS pos: 25-26. Pr: 0.8694	TRUE	TRUE	3	-	PL1_9(55-242)	PL1_e27(62-242)	PL1	PL1_9	-
gene_7883	mRNA_7883	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_7884	mRNA_7884	OTHER	FALSE	1.000000	0.000007		FALSE	FALSE	0	-	-	-	-	-	-
gene_7885	mRNA_7885	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7886	mRNA_7886	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7887	mRNA_7887	OTHER	FALSE	1.000000	0.000003		FALSE	FALSE	0	-	-	-	-	-	-
gene_7888	mRNA_7888	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7889	mRNA_7889	OTHER	FALSE	0.998709	0.001309		FALSE	FALSE	0	-	-	-	-	-	-
gene_7890	mRNA_7890	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_7891	mRNA_7891	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7892	mRNA_7892	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7893	mRNA_7893	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_7894	mRNA_7894	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_7895	mRNA_7895	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7896	mRNA_7896	SP	TRUE	0.001630	0.998319	CS pos: 24-25. Pr: 0.6679	TRUE	FALSE	1	-	-	-	CBM50+CBM50+CBM50	-	-
gene_7897	mRNA_7897	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7898	mRNA_7898	OTHER	FALSE	0.999063	0.000969		FALSE	FALSE	0	-	-	-	-	-	-
gene_7899	mRNA_7899	OTHER	FALSE	1.000000	0.000001		TRUE	TRUE	3	-	GH18(5-294)	GH18_e318(1-294)	GH18	GH18_e318	-
gene_7900	mRNA_7900	OTHER	FALSE	1.000000	0.000013		TRUE	FALSE	1	-	-	-	GH18+CBM18	-	-
gene_7901	mRNA_7901	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH18+CBM18	-	-
gene_7902	mRNA_7902	SP	TRUE	0.000239	0.999706	CS pos: 18-19. Pr: 0.9758	FALSE	FALSE	0	-	-	-	-	-	-
gene_7903	mRNA_7903	SP	TRUE	0.000691	0.999295	CS pos: 19-20. Pr: 0.9469	FALSE	FALSE	0	-	-	-	-	-	-
gene_7904	mRNA_7904	OTHER	FALSE	1.000000	0.000020		TRUE	FALSE	1	-	-	-	GT3	-	-
gene_7905	mRNA_7905	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH78	-	-
gene_7906	mRNA_7906	OTHER	FALSE	1.000000	0.000001		TRUE	FALSE	1	-	-	-	GT48	-	-
gene_7907	mRNA_7907	OTHER	FALSE	1.000000	0.000004		FALSE	FALSE	0	-	-	-	-	-	-
gene_7908	mRNA_7908	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7909	mRNA_7909	OTHER	FALSE	0.810226	0.189782		FALSE	FALSE	0	-	-	-	-	-	-
gene_7910	mRNA_7910	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7911	mRNA_7911	OTHER	FALSE	1.000000	0.000025		FALSE	FALSE	0	-	-	-	-	-	-
gene_7912	mRNA_7912	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7913	mRNA_7913	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7914	mRNA_7914	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7915	mRNA_7915	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7916	mRNA_7916	OTHER	FALSE	1.000000	0.000009		FALSE	FALSE	0	-	-	-	-	-	-
gene_7917	mRNA_7917	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7918	mRNA_7918	SP	TRUE	0.000332	0.999642	CS pos: 33-34. Pr: 0.9487	TRUE	FALSE	1	-	-	-	GT1	-	-
gene_7919	mRNA_7919	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7920	mRNA_7920	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7921	mRNA_7921	OTHER	FALSE	1.000000	0.000004		FALSE	FALSE	0	-	-	-	-	-	-
gene_7922	mRNA_7922	OTHER	FALSE	0.999842	0.000136		FALSE	FALSE	0	-	-	-	-	-	-
gene_7923	mRNA_7923	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH1	-	-
gene_7924	mRNA_7924	OTHER	FALSE	1.000000	0.000026		FALSE	FALSE	0	-	-	-	-	-	-
gene_7925	mRNA_7925	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7926	mRNA_7926	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7927	mRNA_7927	OTHER	FALSE	0.999714	0.000339		FALSE	FALSE	0	-	-	-	-	-	-
gene_7928	mRNA_7928	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7929	mRNA_7929	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7930	mRNA_7930	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7931	mRNA_7931	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_7932	mRNA_7932	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_7933	mRNA_7933	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	AA1_3+AA1_3	-	-
gene_7934	mRNA_7934	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7935	mRNA_7935	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_7936	mRNA_7936	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7937	mRNA_7937	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7938	mRNA_7938	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_7939	mRNA_7939	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH75	-	-
gene_7940	mRNA_7940	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7941	mRNA_7941	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7942	mRNA_7942	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7943	mRNA_7943	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7944	mRNA_7944	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_7945	mRNA_7945	OTHER	FALSE	0.998804	0.001216		FALSE	FALSE	0	-	-	-	-	-	-
gene_7946	mRNA_7946	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7947	mRNA_7947	OTHER	FALSE	0.935654	0.064361		FALSE	FALSE	0	-	-	-	-	-	-
gene_7948	mRNA_7948	OTHER	FALSE	0.999818	0.000182		FALSE	FALSE	0	-	-	-	-	-	-
gene_7949	mRNA_7949	OTHER	FALSE	0.999944	0.000076		FALSE	FALSE	0	-	-	-	-	-	-
gene_7950	mRNA_7950	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_7951	mRNA_7951	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7952	mRNA_7952	SP	TRUE	0.085736	0.914248	CS pos: 22-23. Pr: 0.4644	TRUE	TRUE	2	1.1.3.-:1	AA7(54-508)	AA7_e0(65-232)	-	AA7_e0	xylan
gene_7953	mRNA_7953	OTHER	FALSE	1.000000	0.000041		FALSE	FALSE	0	-	-	-	-	-	-
gene_7954	mRNA_7954	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7955	mRNA_7955	SP	TRUE	0.000221	0.999782	CS pos: 20-21. Pr: 0.9793	FALSE	FALSE	0	-	-	-	-	-	-
gene_7956	mRNA_7956	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7957	mRNA_7957	OTHER	FALSE	0.999995	0.000047		TRUE	TRUE	3	-	AA2(115-344)	AA2_e12(106-345)	AA2	AA2_e12	lignin
gene_7958	mRNA_7958	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_7959	mRNA_7959	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7960	mRNA_7960	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7961	mRNA_7961	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7962	mRNA_7962	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7963	mRNA_7963	OTHER	FALSE	1.000000	0.000010		FALSE	FALSE	0	-	-	-	-	-	-
gene_7964	mRNA_7964	SP	TRUE	0.000285	0.999658	CS pos: 18-19. Pr: 0.9011	FALSE	FALSE	0	-	-	-	-	-	-
gene_7965	mRNA_7965	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7966	mRNA_7966	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7967	mRNA_7967	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7968	mRNA_7968	OTHER	FALSE	0.999893	0.000094		FALSE	FALSE	0	-	-	-	-	-	-
gene_7969	mRNA_7969	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7970	mRNA_7970	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_7971	mRNA_7971	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_7972	mRNA_7972	OTHER	FALSE	0.999897	0.000162		FALSE	FALSE	0	-	-	-	-	-	-
gene_7973	mRNA_7973	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7974	mRNA_7974	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7975	mRNA_7975	OTHER	FALSE	0.987587	0.012425		FALSE	FALSE	0	-	-	-	-	-	-
gene_7976	mRNA_7976	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	3.2.1.39:7	GH16_4(177-503)	GH16_e102(178-504)	GH16_4+GH16_4	GH16_4	beta-glucan
gene_7977	mRNA_7977	OTHER	FALSE	0.998870	0.001174		TRUE	TRUE	3	-	GH128(6-179)	GH128_e8(2-186)	GH128	GH128_e8	beta-glucan
gene_7978	mRNA_7978	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	2	-	GT2(698-932)	-	GT0	GT2	-
gene_7979	mRNA_7979	SP	TRUE	0.000211	0.999797	CS pos: 21-22. Pr: 0.9755	TRUE	TRUE	3	3.2.1.21:4;3.2.1.-:5	GH3(103-322)	GH3_e147(103-323)	GH3	GH3_e147	beta-glucan;xyloglucan
gene_7980	mRNA_7980	SP	TRUE	0.000204	0.999768	CS pos: 19-20. Pr: 0.9796	TRUE	TRUE	3	4.2.2.10:25	PL1_4(108-291)	PL1_e16(109-292)	PL1_4+PL1_4	PL1_4	pectin
gene_7981	mRNA_7981	OTHER	FALSE	1.000000	0.000003		FALSE	FALSE	0	-	-	-	-	-	-
gene_7982	mRNA_7982	OTHER	FALSE	0.999969	0.000061		FALSE	FALSE	0	-	-	-	-	-	-
gene_7983	mRNA_7983	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_7984	mRNA_7984	SP	TRUE	0.240274	0.759714	CS pos: 31-32. Pr: 0.7253	FALSE	FALSE	0	-	-	-	-	-	-
gene_7985	mRNA_7985	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7986	mRNA_7986	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7987	mRNA_7987	OTHER	FALSE	1.000000	0.000002		TRUE	FALSE	1	-	-	-	AA3_1+AA3_1	-	-
gene_7988	mRNA_7988	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7989	mRNA_7989	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7990	mRNA_7990	OTHER	FALSE	0.999976	0.000036		FALSE	FALSE	0	-	-	-	-	-	-
gene_7991	mRNA_7991	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_7992	mRNA_7992	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
gene_7993	mRNA_7993	OTHER	FALSE	1.000000	0.000003		TRUE	FALSE	1	-	-	-	AA1_3+AA1_3	-	-
gene_7994	mRNA_7994	OTHER	FALSE	0.982064	0.017950		TRUE	FALSE	1	-	-	-	CE0	-	-
gene_7995	mRNA_7995	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	AA1	-	-
gene_7996	mRNA_7996	OTHER	FALSE	0.999868	0.000166		TRUE	FALSE	1	-	-	-	AA5_2+AA5_2+CBM32	-	-
gene_7997	mRNA_7997	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7998	mRNA_7998	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_7999	mRNA_7999	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	2	-	CE4(44-150)	CE4_e119(40-132)	-	CE4_e119	-
gene_8000	mRNA_8000	OTHER	FALSE	1.000000	0.000011		TRUE	FALSE	1	-	-	-	GH18	-	-
gene_8001	mRNA_8001	OTHER	FALSE	1.000000	0.000003		FALSE	FALSE	0	-	-	-	-	-	-
gene_8002	mRNA_8002	OTHER	FALSE	1.000000	0.000003		TRUE	FALSE	1	-	-	-	GH45_1+GH45_1	-	-
gene_8003	mRNA_8003	OTHER	FALSE	0.999844	0.000149		FALSE	FALSE	0	-	-	-	-	-	-
gene_8004	mRNA_8004	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	CE0	-	-
gene_8005	mRNA_8005	OTHER	FALSE	0.927456	0.072555		FALSE	FALSE	0	-	-	-	-	-	-
gene_8006	mRNA_8006	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_8007	mRNA_8007	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_8008	mRNA_8008	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_8009	mRNA_8009	OTHER	FALSE	1.000000	0.000006		FALSE	FALSE	0	-	-	-	-	-	-
gene_8010	mRNA_8010	OTHER	FALSE	1.000000	0.000008		FALSE	FALSE	0	-	-	-	-	-	-
gene_8011	mRNA_8011	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_8012	mRNA_8012	OTHER	FALSE	0.985206	0.014782		FALSE	FALSE	0	-	-	-	-	-	-
gene_8013	mRNA_8013	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_8014	mRNA_8014	SP	TRUE	0.001191	0.998790	CS pos: 17-18. Pr: 0.9536	TRUE	FALSE	1	-	-	-	GT0	-	-
gene_8015	mRNA_8015	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_8016	mRNA_8016	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_8017	mRNA_8017	SP	TRUE	0.002959	0.997002	CS pos: 22-23. Pr: 0.9562	FALSE	FALSE	0	-	-	-	-	-	-
gene_8018	mRNA_8018	OTHER	FALSE	1.000000	0.000001		TRUE	FALSE	1	-	-	-	CE5	-	-
gene_8019	mRNA_8019	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_8020	mRNA_8020	OTHER	FALSE	1.000000	0.000011		FALSE	FALSE	0	-	-	-	-	-	-
gene_8021	mRNA_8021	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_8022	mRNA_8022	OTHER	FALSE	0.954480	0.045546		FALSE	FALSE	0	-	-	-	-	-	-
gene_8023	mRNA_8023	OTHER	FALSE	0.999314	0.000683		FALSE	FALSE	0	-	-	-	-	-	-
gene_8024	mRNA_8024	OTHER	FALSE	1.000000	0.000001		TRUE	FALSE	1	-	-	-	GT90	-	-
gene_8025	mRNA_8025	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GT8	-	-
gene_8026	mRNA_8026	SP	TRUE	0.000777	0.999161	CS pos: 22-23. Pr: 0.9292	FALSE	FALSE	0	-	-	-	-	-	-
gene_8027	mRNA_8027	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_8028	mRNA_8028	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_8029	mRNA_8029	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-
gene_8030	mRNA_8030	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	AA1_3	-	-
gene_8031	mRNA_8031	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_8032	mRNA_8032	OTHER	FALSE	0.904451	0.095570		FALSE	FALSE	0	-	-	-	-	-	-
gene_8033	mRNA_8033	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_8034	mRNA_8034	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_8035	mRNA_8035	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-
gene_8036	mRNA_8036	OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-
